timestamp,zone,lmp,date
2024-01-08T22:50:19,LZ_WEST,23.22,2024-01-08
2024-01-08T22:45:20,LZ_WEST,23.87,2024-01-08
2024-01-08T22:40:18,LZ_WEST,24.48,2024-01-08
2024-01-08T22:35:21,LZ_WEST,23.97,2024-01-08
2024-01-08T22:30:22,LZ_WEST,24.21,2024-01-08
2024-01-08T22:25:17,LZ_WEST,23.61,2024-01-08
2024-01-08T22:20:18,LZ_WEST,22.66,2024-01-08
2024-01-08T22:15:20,LZ_WEST,21.85,2024-01-08
2024-01-08T22:10:20,LZ_WEST,15.23,2024-01-08
2024-01-08T22:05:26,LZ_WEST,22.94,2024-01-08
2024-01-08T22:00:28,LZ_WEST,29.18,2024-01-08
2024-01-08T21:55:19,LZ_WEST,28.38,2024-01-08
2024-01-08T21:50:18,LZ_WEST,29.26,2024-01-08
2024-01-08T21:45:21,LZ_WEST,29.85,2024-01-08
2024-01-08T21:40:18,LZ_WEST,30.05,2024-01-08
2024-01-08T21:35:18,LZ_WEST,29.23,2024-01-08
2024-01-08T21:30:19,LZ_WEST,32.57,2024-01-08
2024-01-08T21:25:19,LZ_WEST,25.65,2024-01-08
2024-01-08T21:20:19,LZ_WEST,24.73,2024-01-08
2024-01-08T21:15:20,LZ_WEST,34.62,2024-01-08
2024-01-08T21:10:18,LZ_WEST,48.69,2024-01-08
2024-01-08T21:05:27,LZ_WEST,52.84,2024-01-08
2024-01-08T21:00:27,LZ_WEST,38.48,2024-01-08
2024-01-08T20:55:19,LZ_WEST,33.91,2024-01-08
2024-01-08T20:50:18,LZ_WEST,35.95,2024-01-08
2024-01-08T20:45:18,LZ_WEST,38.64,2024-01-08
2024-01-08T20:40:18,LZ_WEST,47.56,2024-01-08
2024-01-08T20:35:20,LZ_WEST,49.54,2024-01-08
2024-01-08T20:30:20,LZ_WEST,40.27,2024-01-08
2024-01-08T20:25:17,LZ_WEST,36.04,2024-01-08
2024-01-08T20:20:19,LZ_WEST,46.15,2024-01-08
2024-01-08T20:15:19,LZ_WEST,47.3,2024-01-08
2024-01-08T20:10:17,LZ_WEST,38.22,2024-01-08
2024-01-08T20:05:21,LZ_WEST,37.08,2024-01-08
2024-01-08T20:00:24,LZ_WEST,37.71,2024-01-08
2024-01-08T19:55:20,LZ_WEST,35.09,2024-01-08
2024-01-08T19:50:17,LZ_WEST,30.07,2024-01-08
2024-01-08T19:45:17,LZ_WEST,34.13,2024-01-08
2024-01-08T19:40:18,LZ_WEST,38.32,2024-01-08
2024-01-08T19:35:18,LZ_WEST,34.22,2024-01-08
2024-01-08T19:30:18,LZ_WEST,35.83,2024-01-08
2024-01-08T19:25:21,LZ_WEST,30.08,2024-01-08
2024-01-08T19:20:18,LZ_WEST,3.27,2024-01-08
2024-01-08T19:15:18,LZ_WEST,9.17,2024-01-08
2024-01-08T19:10:18,LZ_WEST,22.85,2024-01-08
2024-01-08T19:05:22,LZ_WEST,25.02,2024-01-08
2024-01-08T19:00:23,LZ_WEST,24.24,2024-01-08
2024-01-08T18:55:19,LZ_WEST,28.74,2024-01-08
2024-01-08T18:50:18,LZ_WEST,33.89,2024-01-08
2024-01-08T18:45:17,LZ_WEST,25.51,2024-01-08
2024-01-08T18:40:17,LZ_WEST,24.62,2024-01-08
2024-01-08T18:35:17,LZ_WEST,25.15,2024-01-08
2024-01-08T18:30:19,LZ_WEST,22.94,2024-01-08
2024-01-08T18:25:17,LZ_WEST,23.41,2024-01-08
2024-01-08T18:20:18,LZ_WEST,29.67,2024-01-08
2024-01-08T18:15:17,LZ_WEST,29.86,2024-01-08
2024-01-08T18:10:18,LZ_WEST,30.06,2024-01-08
2024-01-08T18:05:20,LZ_WEST,29.75,2024-01-08
2024-01-08T18:00:23,LZ_WEST,25.15,2024-01-08
2024-01-08T17:55:19,LZ_WEST,9.42,2024-01-08
2024-01-08T17:50:19,LZ_WEST,10.33,2024-01-08
2024-01-08T17:45:19,LZ_WEST,18.24,2024-01-08
2024-01-08T17:40:19,LZ_WEST,28.41,2024-01-08
2024-01-08T17:35:19,LZ_WEST,7.45,2024-01-08
2024-01-08T17:30:19,LZ_WEST,2.1,2024-01-08
2024-01-08T17:25:18,LZ_WEST,0.83,2024-01-08
2024-01-08T17:20:19,LZ_WEST,0.09,2024-01-08
2024-01-08T17:15:18,LZ_WEST,-0.15,2024-01-08
2024-01-08T17:10:21,LZ_WEST,-0.66,2024-01-08
2024-01-08T17:05:21,LZ_WEST,-0.54,2024-01-08
2024-01-08T17:00:26,LZ_WEST,-0.51,2024-01-08
2024-01-08T16:55:18,LZ_WEST,-0.73,2024-01-08
2024-01-08T16:50:17,LZ_WEST,-0.11,2024-01-08
2024-01-08T16:45:17,LZ_WEST,-0.1,2024-01-08
2024-01-08T16:40:18,LZ_WEST,-0.12,2024-01-08
2024-01-08T16:35:18,LZ_WEST,-0.4,2024-01-08
2024-01-08T16:30:20,LZ_WEST,-1.18,2024-01-08
2024-01-08T16:25:19,LZ_WEST,-1.96,2024-01-08
2024-01-08T16:20:19,LZ_WEST,-1.96,2024-01-08
2024-01-08T16:15:20,LZ_WEST,-2.11,2024-01-08
2024-01-08T16:10:18,LZ_WEST,-2.09,2024-01-08
2024-01-08T16:05:25,LZ_WEST,-2.71,2024-01-08
2024-01-08T16:00:25,LZ_WEST,-2.39,2024-01-08
2024-01-08T15:55:22,LZ_WEST,-2.14,2024-01-08
2024-01-08T15:50:20,LZ_WEST,-2.09,2024-01-08
2024-01-08T15:45:18,LZ_WEST,-2.7,2024-01-08
2024-01-08T15:40:18,LZ_WEST,-2.78,2024-01-08
2024-01-08T15:35:20,LZ_WEST,-2.24,2024-01-08
2024-01-08T15:30:19,LZ_WEST,-2.6,2024-01-08
2024-01-08T15:25:19,LZ_WEST,-2.82,2024-01-08
2024-01-08T15:20:19,LZ_WEST,-2.75,2024-01-08
2024-01-08T15:15:20,LZ_WEST,-2.79,2024-01-08
2024-01-08T15:10:21,LZ_WEST,-2.66,2024-01-08
2024-01-08T15:05:25,LZ_WEST,-2.86,2024-01-08
2024-01-08T15:00:29,LZ_WEST,-2.88,2024-01-08
2024-01-08T14:55:20,LZ_WEST,-2.94,2024-01-08
2024-01-08T14:50:18,LZ_WEST,-2.88,2024-01-08
2024-01-08T14:45:18,LZ_WEST,-2.88,2024-01-08
2024-01-08T14:40:18,LZ_WEST,-3.11,2024-01-08
2024-01-08T14:35:20,LZ_WEST,-3.06,2024-01-08
2024-01-08T14:30:19,LZ_WEST,-2.88,2024-01-08
2024-01-08T14:25:20,LZ_WEST,-2.9,2024-01-08
2024-01-08T14:20:20,LZ_WEST,-3.23,2024-01-08
2024-01-08T14:15:20,LZ_WEST,-3.37,2024-01-08
2024-01-08T14:10:22,LZ_WEST,-3.37,2024-01-08
2024-01-08T14:05:22,LZ_WEST,-3.17,2024-01-08
2024-01-08T14:00:28,LZ_WEST,-3.14,2024-01-08
2024-01-08T13:55:21,LZ_WEST,-3.19,2024-01-08
2024-01-08T13:50:19,LZ_WEST,-3.32,2024-01-08
2024-01-08T13:45:19,LZ_WEST,-3.34,2024-01-08
2024-01-08T13:40:18,LZ_WEST,-3.43,2024-01-08
2024-01-08T13:35:22,LZ_WEST,-3.52,2024-01-08
2024-01-08T13:30:21,LZ_WEST,-3.55,2024-01-08
2024-01-08T13:25:19,LZ_WEST,-3.44,2024-01-08
2024-01-08T13:20:19,LZ_WEST,-3.41,2024-01-08
2024-01-08T13:15:19,LZ_WEST,-3.5,2024-01-08
2024-01-08T13:10:19,LZ_WEST,-3.53,2024-01-08
2024-01-08T13:05:21,LZ_WEST,-3.53,2024-01-08
2024-01-08T13:00:28,LZ_WEST,-3.58,2024-01-08
2024-01-08T12:55:19,LZ_WEST,-3.6,2024-01-08
2024-01-08T12:50:21,LZ_WEST,-3.55,2024-01-08
2024-01-08T12:45:18,LZ_WEST,-3.55,2024-01-08
2024-01-08T12:40:18,LZ_WEST,-3.55,2024-01-08
2024-01-08T12:35:20,LZ_WEST,-3.55,2024-01-08
2024-01-08T12:30:20,LZ_WEST,-3.45,2024-01-08
2024-01-08T12:25:19,LZ_WEST,-3.45,2024-01-08
2024-01-08T12:20:18,LZ_WEST,-3.34,2024-01-08
2024-01-08T12:15:19,LZ_WEST,-3.47,2024-01-08
2024-01-08T12:10:21,LZ_WEST,-3.41,2024-01-08
2024-01-08T12:05:21,LZ_WEST,-3.33,2024-01-08
2024-01-08T12:00:26,LZ_WEST,-2.98,2024-01-08
2024-01-08T11:55:20,LZ_WEST,-2.93,2024-01-08
2024-01-08T11:50:19,LZ_WEST,-2.98,2024-01-08
2024-01-08T11:45:22,LZ_WEST,-3.02,2024-01-08
2024-01-08T11:40:18,LZ_WEST,-2.91,2024-01-08
2024-01-08T11:35:19,LZ_WEST,-2.84,2024-01-08
2024-01-08T11:30:19,LZ_WEST,-2.87,2024-01-08
2024-01-08T11:25:17,LZ_WEST,-2.6,2024-01-08
2024-01-08T11:20:19,LZ_WEST,-2.49,2024-01-08
2024-01-08T11:15:18,LZ_WEST,-2.49,2024-01-08
2024-01-08T11:10:18,LZ_WEST,-2.53,2024-01-08
2024-01-08T11:05:21,LZ_WEST,-2.47,2024-01-08
2024-01-08T11:00:26,LZ_WEST,-2.49,2024-01-08
2024-01-08T10:55:20,LZ_WEST,-2.47,2024-01-08
2024-01-08T10:50:18,LZ_WEST,-2.54,2024-01-08
2024-01-08T10:45:19,LZ_WEST,-2.57,2024-01-08
2024-01-08T10:40:17,LZ_WEST,-2.54,2024-01-08
2024-01-08T10:35:19,LZ_WEST,-2.48,2024-01-08
2024-01-08T10:30:18,LZ_WEST,-2.51,2024-01-08
2024-01-08T10:25:17,LZ_WEST,-2.13,2024-01-08
2024-01-08T10:20:18,LZ_WEST,-0.85,2024-01-08
2024-01-08T10:15:19,LZ_WEST,-0.85,2024-01-08
2024-01-08T10:10:18,LZ_WEST,-0.17,2024-01-08
2024-01-08T10:05:24,LZ_WEST,-0.72,2024-01-08
2024-01-08T10:00:29,LZ_WEST,-0.84,2024-01-08
2024-01-08T09:55:22,LZ_WEST,-0.18,2024-01-08
2024-01-08T09:50:21,LZ_WEST,-0.18,2024-01-08
2024-01-08T09:45:19,LZ_WEST,-0.18,2024-01-08
2024-01-08T09:40:19,LZ_WEST,-0.14,2024-01-08
2024-01-08T09:35:21,LZ_WEST,0.21,2024-01-08
2024-01-08T09:30:23,LZ_WEST,0.34,2024-01-08
2024-01-08T09:25:19,LZ_WEST,0.42,2024-01-08
2024-01-08T09:20:21,LZ_WEST,0.57,2024-01-08
2024-01-08T09:15:21,LZ_WEST,0.82,2024-01-08
2024-01-08T09:10:19,LZ_WEST,1.03,2024-01-08
2024-01-08T09:05:23,LZ_WEST,1.06,2024-01-08
2024-01-08T09:00:28,LZ_WEST,1.32,2024-01-08
2024-01-08T08:55:21,LZ_WEST,1.85,2024-01-08
2024-01-08T08:50:20,LZ_WEST,2.21,2024-01-08
2024-01-08T08:45:20,LZ_WEST,1.85,2024-01-08
2024-01-08T08:40:17,LZ_WEST,1.82,2024-01-08
2024-01-08T08:35:19,LZ_WEST,2.81,2024-01-08
2024-01-08T08:30:18,LZ_WEST,9.2,2024-01-08
2024-01-08T08:25:18,LZ_WEST,6.83,2024-01-08
2024-01-08T08:20:19,LZ_WEST,6.79,2024-01-08
2024-01-08T08:15:21,LZ_WEST,2.87,2024-01-08
2024-01-08T08:10:21,LZ_WEST,9.19,2024-01-08
2024-01-08T08:05:58,LZ_WEST,2.22,2024-01-08
2024-01-08T08:05:22,LZ_WEST,1.82,2024-01-08
2024-01-08T08:00:24,LZ_WEST,0.93,2024-01-08
2024-01-08T07:55:22,LZ_WEST,1.92,2024-01-08
2024-01-08T07:50:19,LZ_WEST,1.95,2024-01-08
2024-01-08T07:45:19,LZ_WEST,1.95,2024-01-08
2024-01-08T07:40:18,LZ_WEST,2.49,2024-01-08
2024-01-08T07:35:20,LZ_WEST,3.08,2024-01-08
2024-01-08T07:30:19,LZ_WEST,9.08,2024-01-08
2024-01-08T07:25:18,LZ_WEST,10.0,2024-01-08
2024-01-08T07:20:19,LZ_WEST,6.93,2024-01-08
2024-01-08T07:15:19,LZ_WEST,2.66,2024-01-08
2024-01-08T07:10:21,LZ_WEST,9.14,2024-01-08
2024-01-08T07:05:22,LZ_WEST,9.08,2024-01-08
2024-01-08T07:00:24,LZ_WEST,10.12,2024-01-08
2024-01-08T06:55:20,LZ_WEST,16.63,2024-01-08
2024-01-08T06:50:19,LZ_WEST,7.34,2024-01-08
2024-01-08T06:45:18,LZ_WEST,2.02,2024-01-08
2024-01-08T06:40:18,LZ_WEST,6.87,2024-01-08
2024-01-08T06:35:19,LZ_WEST,11.97,2024-01-08
2024-01-08T06:30:19,LZ_WEST,9.07,2024-01-08
2024-01-08T06:25:20,LZ_WEST,15.01,2024-01-08
2024-01-08T06:20:18,LZ_WEST,2.47,2024-01-08
2024-01-08T06:15:18,LZ_WEST,1.72,2024-01-08
2024-01-08T06:10:18,LZ_WEST,1.35,2024-01-08
2024-01-08T06:07:47,LZ_WEST,2.42,2024-01-08
2024-01-08T06:05:20,LZ_WEST,1.88,2024-01-08
2024-01-08T06:00:25,LZ_WEST,1.66,2024-01-08
2024-01-08T05:55:19,LZ_WEST,0.92,2024-01-08
2024-01-08T05:50:17,LZ_WEST,1.21,2024-01-08
2024-01-08T05:45:17,LZ_WEST,0.88,2024-01-08
2024-01-08T05:40:18,LZ_WEST,0.73,2024-01-08
2024-01-08T05:35:19,LZ_WEST,0.81,2024-01-08
2024-01-08T05:30:19,LZ_WEST,0.47,2024-01-08
2024-01-08T05:25:17,LZ_WEST,0.51,2024-01-08
2024-01-08T05:20:17,LZ_WEST,0.81,2024-01-08
2024-01-08T05:15:18,LZ_WEST,1.29,2024-01-08
2024-01-08T05:10:17,LZ_WEST,1.32,2024-01-08
2024-01-08T05:05:21,LZ_WEST,1.3,2024-01-08
2024-01-08T05:00:24,LZ_WEST,0.54,2024-01-08
2024-01-08T04:55:17,LZ_WEST,0.42,2024-01-08
2024-01-08T04:50:21,LZ_WEST,-0.39,2024-01-08
2024-01-08T04:45:18,LZ_WEST,-0.89,2024-01-08
2024-01-08T04:40:18,LZ_WEST,-0.79,2024-01-08
2024-01-08T04:35:17,LZ_WEST,-0.09,2024-01-08
2024-01-08T04:30:23,LZ_WEST,-1.37,2024-01-08
2024-01-08T04:25:18,LZ_WEST,-0.98,2024-01-08
2024-01-08T04:20:19,LZ_WEST,-0.71,2024-01-08
2024-01-08T04:15:20,LZ_WEST,-0.52,2024-01-08
2024-01-08T04:10:22,LZ_WEST,0.03,2024-01-08
2024-01-08T04:05:27,LZ_WEST,-0.52,2024-01-08
2024-01-08T04:00:28,LZ_WEST,-0.85,2024-01-08
2024-01-08T03:55:20,LZ_WEST,-0.84,2024-01-08
2024-01-08T03:50:20,LZ_WEST,-0.87,2024-01-08
2024-01-08T03:45:19,LZ_WEST,-0.38,2024-01-08
2024-01-08T03:40:21,LZ_WEST,-0.01,2024-01-08
2024-01-08T03:35:18,LZ_WEST,2.77,2024-01-08
2024-01-08T03:30:17,LZ_WEST,3.16,2024-01-08
2024-01-08T03:25:16,LZ_WEST,3.57,2024-01-08
2024-01-08T03:20:18,LZ_WEST,3.52,2024-01-08
2024-01-08T03:15:18,LZ_WEST,3.16,2024-01-08
2024-01-08T03:10:18,LZ_WEST,3.46,2024-01-08
2024-01-08T03:05:19,LZ_WEST,3.44,2024-01-08
2024-01-08T03:00:26,LZ_WEST,3.43,2024-01-08
2024-01-08T02:55:18,LZ_WEST,3.18,2024-01-08
2024-01-08T02:50:17,LZ_WEST,3.2,2024-01-08
2024-01-08T02:45:18,LZ_WEST,3.29,2024-01-08
2024-01-08T02:40:18,LZ_WEST,12.85,2024-01-08
2024-01-08T02:35:17,LZ_WEST,14.02,2024-01-08
2024-01-08T02:30:19,LZ_WEST,12.92,2024-01-08
2024-01-08T02:25:17,LZ_WEST,12.81,2024-01-08
2024-01-08T02:20:18,LZ_WEST,12.83,2024-01-08
2024-01-08T02:15:17,LZ_WEST,12.88,2024-01-08
2024-01-08T02:10:18,LZ_WEST,13.02,2024-01-08
2024-01-08T02:05:21,LZ_WEST,4.69,2024-01-08
2024-01-08T02:00:25,LZ_WEST,3.3,2024-01-08
2024-01-08T01:55:19,LZ_WEST,3.68,2024-01-08
2024-01-08T01:50:20,LZ_WEST,3.24,2024-01-08
2024-01-08T01:45:18,LZ_WEST,3.29,2024-01-08
2024-01-08T01:40:19,LZ_WEST,3.26,2024-01-08
2024-01-08T01:35:19,LZ_WEST,7.77,2024-01-08
2024-01-08T01:30:18,LZ_WEST,3.25,2024-01-08
2024-01-08T01:25:17,LZ_WEST,10.99,2024-01-08
2024-01-08T01:20:17,LZ_WEST,13.11,2024-01-08
2024-01-08T01:15:18,LZ_WEST,13.21,2024-01-08
2024-01-08T01:10:24,LZ_WEST,13.2,2024-01-08
2024-01-08T01:05:21,LZ_WEST,12.83,2024-01-08
2024-01-08T01:00:26,LZ_WEST,12.74,2024-01-08
2024-01-08T00:55:19,LZ_WEST,7.12,2024-01-08
2024-01-08T00:52:58,LZ_WEST,9.01,2024-01-08
2024-01-08T00:50:58,LZ_WEST,11.86,2024-01-08
2024-01-08T00:50:18,LZ_WEST,7.39,2024-01-08
2024-01-08T00:45:18,LZ_WEST,-0.47,2024-01-08
2024-01-08T00:40:22,LZ_WEST,3.24,2024-01-08
2024-01-08T00:35:19,LZ_WEST,10.49,2024-01-08
2024-01-08T00:30:20,LZ_WEST,12.42,2024-01-08
2024-01-08T00:25:19,LZ_WEST,18.84,2024-01-08
2024-01-08T00:20:19,LZ_WEST,18.5,2024-01-08
2024-01-08T00:15:20,LZ_WEST,18.92,2024-01-08
2024-01-08T00:10:19,LZ_WEST,18.91,2024-01-08
2024-01-08T00:05:22,LZ_WEST,18.89,2024-01-08
2024-01-08T00:00:35,LZ_WEST,19.32,2024-01-08
2024-01-08T23:55:19,LZ_NORTH,20.94,2024-01-08
2024-01-08T23:50:19,LZ_NORTH,21.23,2024-01-08
2024-01-08T23:45:19,LZ_NORTH,21.06,2024-01-08
2024-01-08T23:40:18,LZ_NORTH,20.67,2024-01-08
2024-01-08T23:35:18,LZ_NORTH,19.82,2024-01-08
2024-01-08T23:30:20,LZ_NORTH,20.9,2024-01-08
2024-01-08T23:25:19,LZ_NORTH,20.98,2024-01-08
2024-01-08T23:20:18,LZ_NORTH,21.09,2024-01-08
2024-01-08T23:15:19,LZ_NORTH,20.97,2024-01-08
2024-01-08T23:10:19,LZ_NORTH,20.54,2024-01-08
2024-01-08T23:05:23,LZ_NORTH,21.04,2024-01-08
2024-01-08T23:00:27,LZ_NORTH,21.76,2024-01-08
2024-01-08T22:55:21,LZ_NORTH,21.55,2024-01-08
2024-01-08T22:50:19,LZ_NORTH,21.33,2024-01-08
2024-01-08T22:45:20,LZ_NORTH,21.96,2024-01-08
2024-01-08T22:40:18,LZ_NORTH,22.51,2024-01-08
2024-01-08T22:35:21,LZ_NORTH,22.01,2024-01-08
2024-01-08T22:30:22,LZ_NORTH,22.29,2024-01-08
2024-01-08T22:25:17,LZ_NORTH,22.62,2024-01-08
2024-01-08T22:20:18,LZ_NORTH,21.75,2024-01-08
2024-01-08T22:15:20,LZ_NORTH,21.01,2024-01-08
2024-01-08T22:10:20,LZ_NORTH,14.47,2024-01-08
2024-01-08T22:05:26,LZ_NORTH,21.08,2024-01-08
2024-01-08T22:00:28,LZ_NORTH,27.07,2024-01-08
2024-01-08T21:55:19,LZ_NORTH,26.34,2024-01-08
2024-01-08T21:50:18,LZ_NORTH,27.24,2024-01-08
2024-01-08T21:45:21,LZ_NORTH,27.73,2024-01-08
2024-01-08T21:40:18,LZ_NORTH,27.95,2024-01-08
2024-01-08T21:35:18,LZ_NORTH,27.21,2024-01-08
2024-01-08T21:30:19,LZ_NORTH,27.36,2024-01-08
2024-01-08T21:25:19,LZ_NORTH,24.04,2024-01-08
2024-01-08T21:20:19,LZ_NORTH,23.08,2024-01-08
2024-01-08T21:15:20,LZ_NORTH,32.64,2024-01-08
2024-01-08T21:10:18,LZ_NORTH,46.03,2024-01-08
2024-01-08T21:05:27,LZ_NORTH,49.99,2024-01-08
2024-01-08T21:00:27,LZ_NORTH,36.31,2024-01-08
2024-01-08T20:55:19,LZ_NORTH,30.61,2024-01-08
2024-01-08T20:50:18,LZ_NORTH,33.88,2024-01-08
2024-01-08T20:45:18,LZ_NORTH,36.41,2024-01-08
2024-01-08T20:40:18,LZ_NORTH,45.68,2024-01-08
2024-01-08T20:35:20,LZ_NORTH,46.83,2024-01-08
2024-01-08T20:30:20,LZ_NORTH,37.83,2024-01-08
2024-01-08T20:25:17,LZ_NORTH,33.81,2024-01-08
2024-01-08T20:20:19,LZ_NORTH,43.63,2024-01-08
2024-01-08T20:15:19,LZ_NORTH,44.75,2024-01-08
2024-01-08T20:10:17,LZ_NORTH,36.06,2024-01-08
2024-01-08T20:05:21,LZ_NORTH,34.97,2024-01-08
2024-01-08T20:00:24,LZ_NORTH,35.6,2024-01-08
2024-01-08T19:55:20,LZ_NORTH,33.07,2024-01-08
2024-01-08T19:50:17,LZ_NORTH,28.3,2024-01-08
2024-01-08T19:45:17,LZ_NORTH,32.18,2024-01-08
2024-01-08T19:40:18,LZ_NORTH,36.18,2024-01-08
2024-01-08T19:35:18,LZ_NORTH,32.23,2024-01-08
2024-01-08T19:30:18,LZ_NORTH,33.7,2024-01-08
2024-01-08T19:25:21,LZ_NORTH,28.09,2024-01-08
2024-01-08T19:20:18,LZ_NORTH,26.67,2024-01-08
2024-01-08T19:15:18,LZ_NORTH,22.56,2024-01-08
2024-01-08T19:10:18,LZ_NORTH,27.63,2024-01-08
2024-01-08T19:05:22,LZ_NORTH,27.77,2024-01-08
2024-01-08T19:00:23,LZ_NORTH,29.91,2024-01-08
2024-01-08T18:55:19,LZ_NORTH,32.39,2024-01-08
2024-01-08T18:50:18,LZ_NORTH,33.76,2024-01-08
2024-01-08T18:45:17,LZ_NORTH,28.27,2024-01-08
2024-01-08T18:40:17,LZ_NORTH,29.66,2024-01-08
2024-01-08T18:35:17,LZ_NORTH,27.84,2024-01-08
2024-01-08T18:30:19,LZ_NORTH,25.39,2024-01-08
2024-01-08T18:25:17,LZ_NORTH,25.9,2024-01-08
2024-01-08T18:20:18,LZ_NORTH,31.64,2024-01-08
2024-01-08T18:15:17,LZ_NORTH,31.54,2024-01-08
2024-01-08T18:10:18,LZ_NORTH,31.69,2024-01-08
2024-01-08T18:05:20,LZ_NORTH,31.42,2024-01-08
2024-01-08T18:00:23,LZ_NORTH,27.32,2024-01-08
2024-01-08T17:55:19,LZ_NORTH,36.47,2024-01-08
2024-01-08T17:50:19,LZ_NORTH,87.9,2024-01-08
2024-01-08T17:45:19,LZ_NORTH,26.33,2024-01-08
2024-01-08T17:40:19,LZ_NORTH,30.79,2024-01-08
2024-01-08T17:35:19,LZ_NORTH,34.17,2024-01-08
2024-01-08T17:30:19,LZ_NORTH,24.18,2024-01-08
2024-01-08T17:25:18,LZ_NORTH,22.22,2024-01-08
2024-01-08T17:20:19,LZ_NORTH,23.13,2024-01-08
2024-01-08T17:15:18,LZ_NORTH,23.11,2024-01-08
2024-01-08T17:10:21,LZ_NORTH,29.83,2024-01-08
2024-01-08T17:05:21,LZ_NORTH,22.06,2024-01-08
2024-01-08T17:00:26,LZ_NORTH,21.76,2024-01-08
2024-01-08T16:55:18,LZ_NORTH,20.95,2024-01-08
2024-01-08T16:50:17,LZ_NORTH,20.38,2024-01-08
2024-01-08T16:45:17,LZ_NORTH,21.93,2024-01-08
2024-01-08T16:40:18,LZ_NORTH,22.41,2024-01-08
2024-01-08T16:35:18,LZ_NORTH,21.92,2024-01-08
2024-01-08T16:30:20,LZ_NORTH,22.03,2024-01-08
2024-01-08T16:25:19,LZ_NORTH,26.83,2024-01-08
2024-01-08T16:20:19,LZ_NORTH,26.69,2024-01-08
2024-01-08T16:15:20,LZ_NORTH,22.02,2024-01-08
2024-01-08T16:10:18,LZ_NORTH,22.0,2024-01-08
2024-01-08T16:05:25,LZ_NORTH,22.13,2024-01-08
2024-01-08T16:00:25,LZ_NORTH,22.72,2024-01-08
2024-01-08T15:55:22,LZ_NORTH,22.1,2024-01-08
2024-01-08T15:50:20,LZ_NORTH,22.31,2024-01-08
2024-01-08T15:45:18,LZ_NORTH,22.02,2024-01-08
2024-01-08T15:40:18,LZ_NORTH,22.01,2024-01-08
2024-01-08T15:35:20,LZ_NORTH,22.16,2024-01-08
2024-01-08T15:30:19,LZ_NORTH,22.08,2024-01-08
2024-01-08T15:25:19,LZ_NORTH,21.29,2024-01-08
2024-01-08T15:20:19,LZ_NORTH,21.11,2024-01-08
2024-01-08T15:15:20,LZ_NORTH,20.53,2024-01-08
2024-01-08T15:10:21,LZ_NORTH,21.8,2024-01-08
2024-01-08T15:05:25,LZ_NORTH,21.24,2024-01-08
2024-01-08T15:00:29,LZ_NORTH,21.29,2024-01-08
2024-01-08T14:55:20,LZ_NORTH,21.12,2024-01-08
2024-01-08T14:50:18,LZ_NORTH,20.97,2024-01-08
2024-01-08T14:45:18,LZ_NORTH,21.69,2024-01-08
2024-01-08T14:40:18,LZ_NORTH,20.63,2024-01-08
2024-01-08T14:35:20,LZ_NORTH,21.05,2024-01-08
2024-01-08T14:30:19,LZ_NORTH,21.13,2024-01-08
2024-01-08T14:25:20,LZ_NORTH,21.13,2024-01-08
2024-01-08T14:20:20,LZ_NORTH,20.88,2024-01-08
2024-01-08T14:15:20,LZ_NORTH,20.42,2024-01-08
2024-01-08T14:10:22,LZ_NORTH,21.2,2024-01-08
2024-01-08T14:05:22,LZ_NORTH,21.18,2024-01-08
2024-01-08T14:00:28,LZ_NORTH,21.46,2024-01-08
2024-01-08T13:55:21,LZ_NORTH,21.42,2024-01-08
2024-01-08T13:50:19,LZ_NORTH,21.34,2024-01-08
2024-01-08T13:45:19,LZ_NORTH,21.83,2024-01-08
2024-01-08T13:40:18,LZ_NORTH,21.11,2024-01-08
2024-01-08T13:35:22,LZ_NORTH,20.51,2024-01-08
2024-01-08T13:30:21,LZ_NORTH,21.3,2024-01-08
2024-01-08T13:25:19,LZ_NORTH,21.28,2024-01-08
2024-01-08T13:20:19,LZ_NORTH,21.79,2024-01-08
2024-01-08T13:15:19,LZ_NORTH,21.01,2024-01-08
2024-01-08T13:10:19,LZ_NORTH,21.11,2024-01-08
2024-01-08T13:05:21,LZ_NORTH,20.91,2024-01-08
2024-01-08T13:00:28,LZ_NORTH,21.14,2024-01-08
2024-01-08T12:55:19,LZ_NORTH,21.11,2024-01-08
2024-01-08T12:50:21,LZ_NORTH,21.53,2024-01-08
2024-01-08T12:45:18,LZ_NORTH,21.53,2024-01-08
2024-01-08T12:40:18,LZ_NORTH,21.28,2024-01-08
2024-01-08T12:35:20,LZ_NORTH,21.09,2024-01-08
2024-01-08T12:30:20,LZ_NORTH,21.21,2024-01-08
2024-01-08T12:25:19,LZ_NORTH,22.02,2024-01-08
2024-01-08T12:20:18,LZ_NORTH,26.89,2024-01-08
2024-01-08T12:15:19,LZ_NORTH,21.14,2024-01-08
2024-01-08T12:10:21,LZ_NORTH,21.33,2024-01-08
2024-01-08T12:05:21,LZ_NORTH,21.34,2024-01-08
2024-01-08T12:00:26,LZ_NORTH,21.6,2024-01-08
2024-01-08T11:55:20,LZ_NORTH,24.94,2024-01-08
2024-01-08T11:50:19,LZ_NORTH,21.17,2024-01-08
2024-01-08T11:45:22,LZ_NORTH,21.05,2024-01-08
2024-01-08T11:40:18,LZ_NORTH,21.26,2024-01-08
2024-01-08T11:35:19,LZ_NORTH,21.37,2024-01-08
2024-01-08T11:30:19,LZ_NORTH,21.16,2024-01-08
