bus_id,lat,lng,mw_load,sub_name,sub_num
471,42.71197588278805,-74.54343127226174,21.09,Sub_471,471
472,44.04635451622463,-76.07163239605867,13.498000000000001,Sub_472,472
473,44.89893318386492,-74.10667993996248,7.462,Sub_473,473
474,43.17363157052186,-74.56482243441467,2.836,Sub_474,474
475,42.44405389292196,-78.26091871324864,9.918000000000001,Sub_475,475
476,42.15561957281722,-73.57622573876064,11.522,Sub_476,476
477,41.77224282832715,-73.84931179990251,53.334,Sub_477,477
478,42.907750382542666,-74.62072860055524,24.494,Sub_478,478
479,41.99037105952737,-74.96047403918637,6.686,Sub_479,479
480,41.35887321699949,-74.59972060460831,39.06,Sub_480,480
481,41.618500532301795,-74.35639466905938,37.614000000000004,Sub_481,481
482,43.62132324330287,-75.25827247557517,6.346,Sub_482,482
483,43.611420518557246,-75.48557930318871,3.826,Sub_483,483
484,40.72022225560994,-73.30537930334818,163.014,Sub_484,484
485,43.08426776387378,-76.82919455044302,12.866,Sub_485,485
486,44.94604989287926,-73.42275147058824,16.15,Sub_486,486
487,42.75357767423327,-78.39037535860903,8.282,Sub_487,487
488,42.609325190726274,-78.54546689227617,15.614,Sub_488,488
489,44.63452209311741,-73.84877271963562,5.928,Sub_489,489
490,43.336575811146936,-78.34161543896822,8.684000000000001,Sub_490,490
491,41.607907957309024,-74.16555095150846,65.166,Sub_491,491
492,41.502874879171245,-74.05956020793244,180.222,Sub_492,492
493,42.28250215014837,-79.22904631750743,6.74,Sub_493,493
494,41.76421399439811,-74.96172603309016,15.352,Sub_494,494
495,43.74345121590909,-74.7029546590909,0.352,Sub_495,495
496,42.13652994357743,-74.70805598959583,4.998,Sub_496,496
497,42.12303246982759,-74.31679404913793,2.32,Sub_497,497
498,43.22023925660986,-77.42152323827729,130.26,Sub_498,498
499,42.92333311183486,-75.82900679999999,21.8,Sub_499,499
500,44.33614300517687,-73.67278483865401,4.636,Sub_500,500
501,41.97343902380558,-73.58049541048108,12.098,Sub_501,501
502,44.283824287499996,-75.26383065625001,2.56,Sub_502,502
503,43.97361463875857,-73.58432394839407,5.542,Sub_503,503
504,41.66549783603802,-74.66561676482327,38.082,Sub_504,504
505,42.574659640099625,-75.99443135616438,9.636000000000001,Sub_505,505
506,44.40133969379116,-73.94692022060207,4.252,Sub_506,506
507,42.1028498736714,-76.05328646786589,141.314,Sub_507,507
508,44.21061356967065,-73.53799558197612,5.526,Sub_508,508
509,43.30984714657661,-76.35522473871515,67.214,Sub_509,509
510,41.98277152740837,-74.26836112341874,12.332,Sub_510,510
511,42.22428743411479,-77.51207680497171,9.896,Sub_511,511
512,41.1923789777046,-73.77590443895508,190.71200000000002,Sub_512,512
513,43.11671509499381,-78.98701501928281,163.358,Sub_513,513
514,41.78743243011277,-74.6875576182871,32.81,Sub_514,514
515,42.33148548060011,-75.29586792084842,11.598,Sub_515,515
516,42.35429484350133,-76.9783845128205,18.096,Sub_516,516
517,42.82082405304597,-75.5607568278193,25.148,Sub_517,517
518,41.1335501423067,-74.10003260949102,170.772,Sub_518,518
519,42.23252819056035,-76.41329308233705,19.238,Sub_519,519
520,43.494560534591194,-74.5918486855346,0.318,Sub_520,520
521,42.37326668888889,-74.25739115308642,4.86,Sub_521,521
522,44.824580552400775,-74.49320058555075,13.454,Sub_522,522
523,42.074607321495336,-78.76542134317758,16.05,Sub_523,523
524,42.353385172496544,-73.8401107334012,27.502,Sub_524,524
525,43.19309129761904,-73.34769086186371,9.744,Sub_525,525
526,44.74041486971093,-74.62496597821533,4.774,Sub_526,526
527,43.81540554390847,-73.79728087414965,6.468,Sub_527,527
528,41.79927851833082,-73.63312357494068,18.548000000000002,Sub_528,528
529,42.198432204454335,-79.66273952783965,8.98,Sub_529,529
530,43.521652289047616,-73.34261221999999,12.6,Sub_530,530
531,42.91879776018601,-78.59857921360194,110.102,Sub_531,531
532,44.203828381502895,-76.04481321670153,16.262,Sub_532,532
533,43.303772972140244,-77.84007557159721,50.826,Sub_533,533
534,42.843772511344426,-77.015703057167,44.956,Sub_534,534
535,42.889896969980384,-78.07059222537336,13.258000000000001,Sub_535,535
536,43.13759076094954,-74.88009025911002,22.832,Sub_536,536
537,42.48574799318569,-78.07764639373936,9.392,Sub_537,537
538,44.553286795254834,-73.56488608201524,13.656,Sub_538,538
539,42.115975180268165,-77.3019092554213,12.082,Sub_539,539
540,42.62858372459678,-76.79133304099462,14.88,Sub_540,540
541,42.08279238744836,-76.80879486319193,106.982,Sub_541,541
542,43.010606359779935,-77.20591458356256,41.442,Sub_542,542
543,42.69248127230911,-75.88756460027601,8.696,Sub_543,543
544,42.38321461405161,-74.58226676944811,10.618,Sub_544,544
545,42.612562440260795,-76.56641389242054,12.27,Sub_545,545
546,43.23141996460529,-76.82239741539074,20.116,Sub_546,546
547,43.07195545746663,-74.06212275821964,26.826,Sub_547,547
548,42.42184993651979,-77.74425389444859,8.034,Sub_548,548
549,42.33073665021771,-74.75247384760523,4.134,Sub_549,549
550,42.30107877323838,-75.95720354282234,21.344,Sub_550,550
551,41.90030085526388,-73.83066745816734,36.646,Sub_551,551
552,41.78141247455243,-74.4104702857417,31.28,Sub_552,552
553,42.248587255255934,-77.79307765345064,17.504,Sub_553,553
554,43.67225646090609,-76.05882494775301,10.948,Sub_554,554
555,43.00520478170322,-75.0252276848449,50.61,Sub_555,555
556,42.72156012248796,-77.93736533765156,24.084,Sub_556,556
557,40.93776149710326,-72.90336538490456,135.67000000000002,Sub_557,557
558,42.47223095961468,-75.82101203186365,5.398,Sub_558,558
559,44.95694369605037,-73.63392729479106,6.988,Sub_559,559
560,42.864462747557646,-74.95865527217663,10.236,Sub_560,560
561,42.91968126068433,-76.82038476312206,45.534,Sub_561,561
562,42.57005304765484,-78.71097760297654,26.608,Sub_562,562
563,43.26402403289013,-75.28516574772569,11.432,Sub_563,563
564,42.24152494222834,-78.6319492789546,7.2700000000000005,Sub_564,564
565,41.937441995319816,-75.1077377074883,2.564,Sub_565,565
566,43.045081590172,-77.6379646944968,117.786,Sub_566,566
567,42.260556834981145,-73.96089462710223,39.244,Sub_567,567
568,42.282229844009265,-79.51596622187921,20.732,Sub_568,568
569,44.47717116448445,-74.27448005237315,2.444,Sub_569,569
570,42.18932066108787,-78.97503955313807,11.950000000000001,Sub_570,570
571,42.71158360258964,-74.32646536210714,18.072,Sub_571,571
572,42.60683771986375,-73.668435222129,119.19200000000001,Sub_572,572
573,42.83834013788151,-76.09269345044883,22.28,Sub_573,573
574,41.68325442121065,-73.89857338842465,184.53,Sub_574,574
575,43.313959872536714,-76.11076761608166,36.638,Sub_575,575
576,43.02048295805207,-78.4585269045323,33.184,Sub_576,576
577,42.381739310202924,-76.80228855129843,14.094,Sub_577,577
578,43.216884480514075,-77.1269278998387,38.438,Sub_578,578
579,43.42180896796547,-75.78438999579689,17.606,Sub_579,579
580,43.84995091217565,-76.04018020226215,21.042,Sub_580,580
581,42.02249081256217,-73.78924610542423,26.142,Sub_581,581
582,40.90210552445956,-72.60321877248779,125.268,Sub_582,582
583,43.13371763463981,-75.14665826263382,88.176,Sub_583,583
584,43.00835976296346,-78.22018658543568,60.092,Sub_584,584
585,41.941975489392476,-74.44367094358726,4.148,Sub_585,585
586,43.20903105604807,-78.44828962312845,40.608000000000004,Sub_586,586
587,42.85200095587059,-77.7851948825121,52.482,Sub_587,587
588,42.3552056783094,-76.25491463971292,12.540000000000001,Sub_588,588
589,44.96593076603652,-74.59414259201809,12.378,Sub_589,589
590,44.849301843385874,-73.85066989856065,5.836,Sub_590,590
591,42.47905334638197,-77.24224611150653,10.116,Sub_591,591
592,43.52875008383234,-75.01173848502994,3.0060000000000002,Sub_592,592
593,41.67081747059299,-73.65815496925815,49.444,Sub_593,593
594,42.402654618175205,-78.9351275994184,27.51,Sub_594,594
595,43.337013563164255,-73.65275210176941,139.256,Sub_595,595
596,43.07874532457435,-75.60147544690196,51.452,Sub_596,596
597,44.476199526011555,-75.67305812447013,5.19,Sub_597,597
598,44.397623552673714,-73.49642598350945,12.492,Sub_598,598
599,41.04717623331045,-72.3785880644966,49.522,Sub_599,599
600,43.020995450817374,-77.98530317905546,28.628,Sub_600,600
