substation_id,lat,lng,mw_load,assigned_generators,total_assigned_gen_mw,substation_type,has_high_voltage_345kv,has_high_voltage_115kv
390,42.91969479768358,-76.34436829528093,32.464,TWEL;GEN1;GEN1,71.9,B,False,True
391,43.02030055001466,-73.37056796890585,13.636000000000001,,0.0,A,False,True
392,43.35264988539582,-75.16192606058874,6.998,,0.0,A,False,True
393,42.44386755249465,-75.19883087725742,6.534,,0.0,A,False,True
394,42.233365481971155,-74.18433523958333,4.992,,0.0,A,False,True
395,40.70549713494274,-73.50865847847774,192.452,,0.0,A,False,True
396,43.091726390230676,-73.54978134880145,22.11,,0.0,A,False,True
397,42.6758595882246,-73.84695351456577,175.892,,0.0,A,True,True
398,43.98011972378277,-75.60291169073032,21.36,,0.0,A,False,True
399,42.98309671600089,-78.92901076604527,90.12,,0.0,A,True,True
400,42.17118508552089,-75.18434730262507,12.114,,0.0,A,False,True
401,42.654632088968725,-75.28344757375316,9.464,,0.0,A,False,True
402,42.78817027259944,-76.63363241181197,9.956,,0.0,A,False,True
403,42.75266740555446,-73.41210522375418,10.154,,0.0,A,False,True
404,42.87116393905417,-73.76588116449892,120.402,,0.0,A,False,True
405,42.94109672812881,-74.18223515198709,60.742000000000004,,0.0,A,False,True
406,43.53090928196721,-73.98448786557377,2.44,,0.0,A,False,True
407,44.794258288726816,-74.9750953976534,12.614,,0.0,A,False,True
408,42.584774034482756,-74.17885268965517,5.742,,0.0,A,False,True
409,42.83191371252922,-77.61634467789419,23.098,,0.0,A,False,True
410,41.54115199068808,-73.59767008832387,35.868,,0.0,A,False,True
411,42.484142319924096,-79.16156991941808,15.81,,0.0,A,False,True
412,42.14050818827506,-77.0592325529663,62.738,,0.0,A,False,True
413,42.84045214239819,-78.31220346451856,21.166,,0.0,A,False,True
414,44.758338627866834,-75.22658843896424,8.11,,0.0,A,True,True
415,42.96118044332419,-75.99415317970198,53.956,,0.0,A,False,True
416,42.065057821986606,-78.14584041043527,7.168,,0.0,A,False,True
417,42.8709392304038,-74.38088045368171,8.42,,0.0,A,False,True
418,42.524732427276234,-73.85078836426183,31.104,,0.0,A,False,True
419,44.4681838704955,-75.33810866328828,5.328,,0.0,A,False,True
420,41.29142151622958,-73.86470187451685,192.488,,0.0,A,False,True
421,44.50831048291336,-73.76098254884363,5.7940000000000005,,0.0,A,False,True
422,42.60418696632768,-74.76598261898305,8.85,,0.0,A,False,True
423,40.830160489884506,-73.8167773533112,176.46200000000002,ST1;CT1,425.0,B,False,True
424,43.34986303946132,-74.0107003382399,6.386,,0.0,A,False,True
425,40.75456079698631,-73.01979349584337,195.11,HOLTS;LINC;NA1;1;10;2;3,399.99999999999994,B,True,True
426,42.27517896554279,-77.20583409040385,10.796,,0.0,A,False,True
427,43.302885034448074,-76.5929534231833,15.908,,0.0,A,False,True
428,44.212475581395346,-74.86385297674418,1.032,,0.0,A,False,True
429,43.01487877516547,-76.14444364967798,179.492,,0.0,A,True,True
430,42.72633699758329,-74.90666415933022,11.586,,0.0,A,True,True
431,42.16759730281836,-75.92366666034847,144.978,,0.0,A,False,True
432,41.41513591531059,-73.75265441090231,119.09400000000001,,0.0,A,False,True
433,41.69298460305957,-74.82766124932904,7.452,,0.0,A,False,True
434,42.440010791500754,-79.32146086996539,61.276,,0.0,A,False,True
435,40.57075510389905,-74.17983239491154,176.556,,0.0,A,False,True
436,43.07359120220671,-74.66743169455079,17.764,,0.0,A,False,True
437,42.318292985913864,-73.58865649174459,17.322,,0.0,A,False,True
438,42.284576761099366,-74.37439121934462,3.7840000000000003,,0.0,A,False,True
439,42.0786210743427,-77.62760730009067,4.412,,0.0,A,False,True
440,43.20155542852826,-77.88050247567242,79.416,,0.0,A,True,True
441,42.53628296843537,-73.39911487510204,7.3500000000000005,,0.0,A,False,True
442,43.08826425588862,-75.26480634193128,168.8,,0.0,A,True,True
443,42.32523653133705,-78.15168591016713,5.744,,0.0,A,False,True
444,43.111420109685085,-77.40405435413633,156.612,83022;GEN5;GEN6;GEN7;GEN8;GEN1;GEN2;GEN3;GEN4;1159;1442;MONA;MONB;101;850KW;CPH;1142;1181;1244;1;1420;HP;LP;11054;1,679.4,B,True,True
445,42.56581496398799,-74.94734427975992,5.998,,0.0,A,False,True
446,44.5796045432703,-75.39646704449387,8.99,,0.0,A,False,True
447,42.21390789608496,-76.64820769096211,9.604000000000001,,0.0,A,False,True
448,43.18834496259923,-76.08488848931991,48.876,,0.0,A,False,True
449,41.98406947935328,-74.02138170625705,90.426,,0.0,A,True,True
450,43.64322134697933,-73.83580905166932,5.032,,0.0,A,False,True
451,43.19033859260691,-73.89338596922124,25.862000000000002,,0.0,A,False,True
452,42.507077412219104,-75.33357060042134,8.544,,0.0,A,False,True
453,42.891278272742504,-75.20106166979393,11.938,,0.0,A,False,True
454,42.70201953550567,-78.86588696186428,130.796,,0.0,A,False,True
455,42.71908082146652,-77.5285373103082,9.41,,0.0,A,True,True
456,42.084057713019874,-78.44632111942207,50.108000000000004,,0.0,A,False,True
457,42.804717721780136,-75.36599436310051,6.7860000000000005,,0.0,A,False,True
458,41.57528479595531,-73.8341558383014,134.794,,0.0,A,False,True
459,43.06498382738166,-76.44336237584531,16.858,,0.0,A,False,True
460,42.060016221665435,-74.1239953696389,13.57,,0.0,A,False,True
461,43.44907887306407,-73.48535070649864,13.172,,0.0,A,False,True
462,42.66085152032007,-77.05739601473995,28.494,,0.0,A,False,True
463,41.18763687721478,-73.99498868525731,165.818,,0.0,A,False,True
464,42.77102830689207,-74.74379578413524,4.614,,0.0,A,False,True
465,42.452124056935986,-78.50277151012013,12.154,,0.0,A,False,True
466,42.405874283295994,-74.05920082561613,16.068,,0.0,A,False,True
467,43.02347786990415,-75.40061742025559,31.3,,0.0,A,False,True
468,42.08935376775747,-73.95431459931953,52.316,,0.0,A,False,True
469,42.84014749916644,-74.02099140869232,119.968,,0.0,A,False,True
470,42.09066792163009,-76.21674390689655,38.28,,0.0,A,False,True
471,42.71197588278805,-74.54343127226174,21.09,,0.0,A,False,True
472,44.04635451622463,-76.07163239605867,13.498000000000001,,0.0,A,False,True
473,44.89893318386492,-74.10667993996248,7.462,,0.0,A,False,True
474,43.17363157052186,-74.56482243441467,2.836,,0.0,A,False,True
475,42.44405389292196,-78.26091871324864,9.918000000000001,,0.0,A,False,True
476,42.15561957281722,-73.57622573876064,11.522,,0.0,A,False,True
477,41.77224282832715,-73.84931179990251,53.334,,0.0,A,False,True
478,42.907750382542666,-74.62072860055524,24.494,,0.0,A,False,True
479,41.99037105952737,-74.96047403918637,6.686,,0.0,A,False,True
480,41.35887321699949,-74.59972060460831,39.06,,0.0,A,True,True
481,41.618500532301795,-74.35639466905938,37.614000000000004,,0.0,A,False,True
482,43.62132324330287,-75.25827247557517,6.346,,0.0,A,False,True
483,43.611420518557246,-75.48557930318871,3.826,,0.0,A,False,True
484,40.72022225560994,-73.30537930334818,163.014,CT01;CT02;1;BRT1;DRP1;CLN1;CLN2;ATT49;RVH1;BLYD;BLA;GEN6;GEN7;GEN2;GEN3;KIPS1;KIPS2;ATC04;GEN1;GEN1;2,739.9,B,False,True
485,43.08426776387378,-76.82919455044302,12.866,,0.0,A,False,True
486,44.94604989287926,-73.42275147058824,16.15,,0.0,A,False,True
487,42.75357767423327,-78.39037535860903,8.282,,0.0,A,False,True
488,42.609325190726274,-78.54546689227617,15.614,,0.0,A,False,True
489,44.63452209311741,-73.84877271963562,5.928,,0.0,A,False,True
490,43.336575811146936,-78.34161543896822,8.684000000000001,,0.0,A,False,True
491,41.607907957309024,-74.16555095150846,65.166,,0.0,A,False,True
492,41.502874879171245,-74.05956020793244,180.222,,0.0,A,False,True
493,42.28250215014837,-79.22904631750743,6.74,,0.0,A,False,True
494,41.76421399439811,-74.96172603309016,15.352,,0.0,A,False,True
495,43.74345121590909,-74.7029546590909,0.352,,0.0,A,False,True
496,42.13652994357743,-74.70805598959583,4.998,,0.0,A,False,True
497,42.12303246982759,-74.31679404913793,2.32,,0.0,A,False,True
498,43.22023925660986,-77.42152323827729,130.26,,0.0,A,True,True
499,42.92333311183486,-75.82900679999999,21.8,,0.0,A,False,True
500,44.33614300517687,-73.67278483865401,4.636,,0.0,A,False,True
501,41.97343902380558,-73.58049541048108,12.098,,0.0,A,False,True
502,44.283824287499996,-75.26383065625001,2.56,,0.0,A,False,True
503,43.97361463875857,-73.58432394839407,5.542,,0.0,A,False,True
504,41.66549783603802,-74.66561676482327,38.082,,0.0,A,False,True
505,42.574659640099625,-75.99443135616438,9.636000000000001,,0.0,A,False,True
506,44.40133969379116,-73.94692022060207,4.252,,0.0,A,False,True
507,42.1028498736714,-76.05328646786589,141.314,,0.0,A,False,True
508,44.21061356967065,-73.53799558197612,5.526,,0.0,A,False,True
509,43.30984714657661,-76.35522473871515,67.214,,0.0,A,False,True
510,41.98277152740837,-74.26836112341874,12.332,,0.0,A,False,True
511,42.22428743411479,-77.51207680497171,9.896,,0.0,A,False,True
512,41.1923789777046,-73.77590443895508,190.71200000000002,,0.0,A,False,True
513,43.11671509499381,-78.98701501928281,163.358,,0.0,A,True,True
514,41.78743243011277,-74.6875576182871,32.81,,0.0,A,False,True
515,42.33148548060011,-75.29586792084842,11.598,AFTON;BLUES,115.1,B,True,True
516,42.35429484350133,-76.9783845128205,18.096,,0.0,A,False,True
517,42.82082405304597,-75.5607568278193,25.148,,0.0,A,False,True
518,41.1335501423067,-74.10003260949102,170.772,,0.0,A,True,True
519,42.23252819056035,-76.41329308233705,19.238,,0.0,A,False,True
520,43.494560534591194,-74.5918486855346,0.318,,0.0,A,False,True
521,42.37326668888889,-74.25739115308642,4.86,,0.0,A,False,True
522,44.824580552400775,-74.49320058555075,13.454,,0.0,A,False,True
523,42.074607321495336,-78.76542134317758,16.05,,0.0,A,False,True
524,42.353385172496544,-73.8401107334012,27.502,,0.0,A,False,True
525,43.19309129761904,-73.34769086186371,9.744,,0.0,A,False,True
526,44.74041486971093,-74.62496597821533,4.774,,0.0,A,False,True
527,43.81540554390847,-73.79728087414965,6.468,,0.0,A,False,True
528,41.79927851833082,-73.63312357494068,18.548000000000002,,0.0,A,False,True
529,42.198432204454335,-79.66273952783965,8.98,,0.0,A,False,True
530,43.521652289047616,-73.34261221999999,12.6,,0.0,A,False,True
531,42.91879776018601,-78.59857921360194,110.102,,0.0,A,False,True
532,44.203828381502895,-76.04481321670153,16.262,,0.0,A,False,True
533,43.303772972140244,-77.84007557159721,50.826,,0.0,A,False,True
534,42.843772511344426,-77.015703057167,44.956,,0.0,A,False,True
535,42.889896969980384,-78.07059222537336,13.258000000000001,,0.0,A,False,True
536,43.13759076094954,-74.88009025911002,22.832,,0.0,A,True,True
537,42.48574799318569,-78.07764639373936,9.392,,0.0,A,False,True
538,44.553286795254834,-73.56488608201524,13.656,,0.0,A,False,True
539,42.115975180268165,-77.3019092554213,12.082,,0.0,A,False,True
540,42.62858372459678,-76.79133304099462,14.88,,0.0,A,False,True
541,42.08279238744836,-76.80879486319193,106.982,,0.0,A,False,True
542,43.010606359779935,-77.20591458356256,41.442,,0.0,A,False,True
543,42.69248127230911,-75.88756460027601,8.696,,0.0,A,False,True
544,42.38321461405161,-74.58226676944811,10.618,,0.0,A,True,True
545,42.612562440260795,-76.56641389242054,12.27,,0.0,A,False,True
546,43.23141996460529,-76.82239741539074,20.116,,0.0,A,False,True
547,43.07195545746663,-74.06212275821964,26.826,,0.0,A,False,True
548,42.42184993651979,-77.74425389444859,8.034,,0.0,A,False,True
549,42.33073665021771,-74.75247384760523,4.134,,0.0,A,False,True
550,42.30107877323838,-75.95720354282234,21.344,,0.0,A,False,True
551,41.90030085526388,-73.83066745816734,36.646,,0.0,A,True,True
552,41.78141247455243,-74.4104702857417,31.28,,0.0,A,False,True
553,42.248587255255934,-77.79307765345064,17.504,,0.0,A,False,True
554,43.67225646090609,-76.05882494775301,10.948,,0.0,A,False,True
555,43.00520478170322,-75.0252276848449,50.61,,0.0,A,False,True
556,42.72156012248796,-77.93736533765156,24.084,,0.0,A,False,True
557,40.93776149710326,-72.90336538490456,135.67000000000002,,0.0,A,True,True
558,42.47223095961468,-75.82101203186365,5.398,,0.0,A,True,True
559,44.95694369605037,-73.63392729479106,6.988,,0.0,A,False,True
560,42.864462747557646,-74.95865527217663,10.236,,0.0,A,False,True
561,42.91968126068433,-76.82038476312206,45.534,,0.0,A,True,True
562,42.57005304765484,-78.71097760297654,26.608,,0.0,A,False,True
563,43.26402403289013,-75.28516574772569,11.432,,0.0,A,False,True
564,42.24152494222834,-78.6319492789546,7.2700000000000005,,0.0,A,False,True
565,41.937441995319816,-75.1077377074883,2.564,,0.0,A,False,True
566,43.045081590172,-77.6379646944968,117.786,,0.0,A,False,True
567,42.260556834981145,-73.96089462710223,39.244,,0.0,A,False,True
568,42.282229844009265,-79.51596622187921,20.732,,0.0,A,False,True
569,44.47717116448445,-74.27448005237315,2.444,,0.0,A,False,True
570,42.18932066108787,-78.97503955313807,11.950000000000001,,0.0,A,False,True
571,42.71158360258964,-74.32646536210714,18.072,,0.0,A,False,True
572,42.60683771986375,-73.668435222129,119.19200000000001,CT11;CT12,358.0,B,False,True
573,42.83834013788151,-76.09269345044883,22.28,,0.0,A,False,True
574,41.68325442121065,-73.89857338842465,184.53,UND;GEN1;PV1;4942;10888;BAT;JBTB2;5324;1;P4450;05658;UVALE;4;3;2,494.20000000000005,B,True,True
575,43.313959872536714,-76.11076761608166,36.638,CLAY1;PV1;PV1;CCBA2;CCPV2;1-02;2-01;CCBA1;CCPV1;PV1;VOLES;VOLNE;VOL1;4725B;4725;P5567;GEN1;SYR1;1;2;3;4;5;6;7;1;2;1;2;NECA;UNT1;UNT2;BESS;1;2;NY005,99.3,B,False,True
576,43.02048295805207,-78.4585269045323,33.184,,0.0,A,False,True
577,42.381739310202924,-76.80228855129843,14.094,,0.0,A,False,True
578,43.216884480514075,-77.1269278998387,38.438,,0.0,A,False,True
579,43.42180896796547,-75.78438999579689,17.606,,0.0,A,True,True
580,43.84995091217565,-76.04018020226215,21.042,,0.0,A,False,True
581,42.02249081256217,-73.78924610542423,26.142,,0.0,A,False,True
582,40.90210552445956,-72.60321877248779,125.268,,0.0,A,True,True
583,43.13371763463981,-75.14665826263382,88.176,,0.0,A,False,True
584,43.00835976296346,-78.22018658543568,60.092,,0.0,A,False,True
585,41.941975489392476,-74.44367094358726,4.148,,0.0,A,False,True
586,43.20903105604807,-78.44828962312845,40.608000000000004,,0.0,A,False,True
587,42.85200095587059,-77.7851948825121,52.482,,0.0,A,False,True
588,42.3552056783094,-76.25491463971292,12.540000000000001,,0.0,A,False,True
589,44.96593076603652,-74.59414259201809,12.378,,0.0,A,False,True
590,44.849301843385874,-73.85066989856065,5.836,,0.0,A,False,True
591,42.47905334638197,-77.24224611150653,10.116,,0.0,A,False,True
592,43.52875008383234,-75.01173848502994,3.0060000000000002,,0.0,A,False,True
593,41.67081747059299,-73.65815496925815,49.444,,0.0,A,False,True
594,42.402654618175205,-78.9351275994184,27.51,,0.0,A,True,True
595,43.337013563164255,-73.65275210176941,139.256,,0.0,A,False,True
596,43.07874532457435,-75.60147544690196,51.452,,0.0,A,False,True
597,44.476199526011555,-75.67305812447013,5.19,,0.0,A,False,True
598,44.397623552673714,-73.49642598350945,12.492,,0.0,A,False,True
599,41.04717623331045,-72.3785880644966,49.522,,0.0,A,True,True
600,43.020995450817374,-77.98530317905546,28.628,,0.0,A,False,True
601,40.71200564049184,-73.95248455911282,0.0,GT1;GPS;KRS;CBPB1;CROT;MPRES;KISCB;MPBS;4072C;4072G;P3879;4075;4072B;4075B;MPPV;71334;71335;MPES;RGP00;EQX36;BHD;INV#1;INV#2;NY3;3A;TG4;0001;001;KMFO1;JFK8;GT1;CR18B;CR18A;CTS0A;CTS0B;CTS0C;CTS0D;APP18;APP21;NHH03;NHH04;02;03;02;03;02;03;02;03;04;03-8L;01-8N;02-8P;NT26;NT27;NT28;NT24;NT25;GT48;GT11;GT12;GT13;GT14;GT15;GT16;GT17;GT21;GT22;GT23;GT24;GT25;GT26;GT27;GT28;GT31;GT32;GT33;GT34;GT35;GT36;GT37;GT38;GT41;GT42;GT43;GT44;GT45;GT46;GT47;04;05;ST5;GT1;GT1;1OBP;GT;GT1;CGTB;4S;VG02;VG03;GT1;GT1,2021.1999999999998,g,True,True
602,42.67618458815132,-75.73669089950035,0.0,BR12;MADW;MU1;NRWCH;SC;NRWCB;ST5;ST6;SNGFD;P4739;P4471;8211;6609;6608;DEWIT;NEV;GL;CG-1;CG-4;CG-2;CG-3;20660;20660,1915.8,g,True,True
603,41.66451219601736,-73.65630681699855,0.0,U005;U006;U001;U002;U003;U004;CT2;CT4;8;OBFC;21;81723;EFK,1752.9,g,True,True
604,42.24910036512123,-73.87241366327427,0.0,21;22;10887;LIV;KIPP;GHENT;GRPRT;CLAV;U1;U2;GT1;GT1;CT2;TG2;CT2;ST3;FRHOL;8175A;7105;7104;8175C;10907;ORIOL;06945;CASTN;KDRHK;157;BE;BW;SNFRD;MYER;P4453;SGRTS;ULSTE;BLU;P4451;10891;10895;7BPV1;MT1;10890,682.2,g,False,True
605,43.01121125240207,-74.02197452549889,0.0,MF01;10044;10045;MOVSO;VEPSO;08158;STATE;JOHN2;JOHNN;JOHNS;10046;BAP1;19822;19823;10116;5939;5779;OPPEN;10986;10896;6609;10999;10049;GE19H;HY1;8;P2;P1;C1;C4;C5;C2;C3;WT;1100;2600;10048;106;KNAGG;3595;131;3954;ASHDO;P3101;P3608;P3599;P3600;WASH;GLEN;SS1;SS2;SARA4;SARAT;SARA3;SO049;10254;RTE40;22;114;HERR1;KNY1;3954B;3595B;MG8;MG9;8;SRS1,586.8000000000001,g,True,True
606,41.48894303832912,-74.43295113174203,0.0,175;40;41;390;391;10988;P5570;H3;H1;H2;H1;GRHM;1583;1731;10886;81724;7141;7140;SWI2;SWI3;RIO;RIO2;4683;BEACO;RILE1;RILE2;10892;GRA;CMRSL;10894;8175E;WALDN;GRA;MAYBK;WAS;10992;8;GT1;GV;11000;WT;CLWB;CENTR;JOGEE;FINCH;10898;AIRPT;10958;BATT;SHOE;CTG2,485.09999999999997,g,True,True
607,44.981401901234555,-74.81000423456787,0.0,17;18;27;31;1N;2N;3N;4N;HY1;HY1;HY1,243.0,g,False,True
608,42.24845257990867,-78.9901197716895,0.0,WT;BALLH,185.9,g,True,True
609,43.67594732323233,-75.37129442424244,0.0,1G;2G;3G;DE1;RI1;8;8;8,177.60000000000002,g,True,True
610,43.81974460801915,-75.57186499102333,0.0,1A;65013,167.1,g,False,True
611,42.310957589506174,-76.37249434645064,0.0,928;10996;HAL20;HUN21;SMI21;10995;TSS;TSN;10993;10994;PASTO;VULC;235;CORT3;CORT1;P5564;CMUSW;CMUSW;CMUSW;TC3;372;6004;CSR1;ELLIS;5216;5467;5465;5466;5515;871,129.6,g,False,True
612,41.013222724863596,-72.52683833982854,0.0,SUTTG;LEAVG;RIV1;CALV;11933;STERG;U-01;BEH;FI1;BME,128.29999999999998,g,False,True
613,42.101642,-77.701111,0.0,EPW01,101.2,g,False,True
614,44.30806540235296,-75.63285758823531,0.0,NY002;BR1CS;BR2CS;NYR12;GLSCS;X0140;NECB;SUT01;199;NY003;P4726;CSPV;LWCJ1;LECOU;RUSP1;ROSP1;DEK2;DEK1;SSIRE;ROCKI;LBN;LBS,85.0,g,False,True
615,43.01514338297873,-78.80860548226951,0.0,MROCS;SWANN;WLMRD;15557;23204;TNWDA;CORN;532;561;15889;18208;SS29;SSUN2;SS24;SS22;BROAD;81721;607;BULLS,70.5,g,False,True
616,42.35010315820895,-78.42568708358209,0.0,RWEAV;RV;SOLEA;HSW;HSE;11008;WVS1;WVS2;WVW;WVE;A4;1258;1415;1268;1413;HOUGH;TWNSD,67.0,g,False,True
617,42.208996088235295,-77.15952157219252,0.0,TB1;10967;10982;309;263;ORNGE;PODNQ;CATLI;ORANG,37.4,g,False,True
618,44.89026838589212,-73.83026612033194,0.0,NY001;FRANK;MALON;1444;1394;1023;1419;1011;496;1010,24.099999999999998,g,False,True
619,44.887905,-74.11828,0.0,WB1,20.0,g,False,True
620,42.804294,-78.827618,0.0,NY6,20.0,g,False,True
621,44.25479,-76.01178,0.0,BR1S;BR2S;NR12S;GLSS,20.0,g,False,True
622,43.42316232558139,-76.22438046511627,0.0,NY004;26;ONSUN;BAL01;NGVB2,12.9,g,False,True
623,42.40466381730769,-79.30775192307692,0.0,CUMM;P4468;533;PORT1,10.4,g,False,True
624,43.266283343283575,-75.18154498507462,0.0,P5569;P5648,6.7,g,False,True
625,45.50275,-79.281723,0.0,11012,4.6,g,False,True
626,42.33653306976745,-75.06290693023256,0.0,15;WALTO,4.3,g,False,True
627,43.543547000000004,-73.3241635,0.0,SNWH2;SNWH1,4.0,g,False,True
628,43.72302466666667,-74.28818466666667,0.0,05;HY2,3.9,g,False,True
629,42.59251,-76.56563,0.0,14320,3.0,g,False,True
630,44.28100880487805,-74.60183929268294,0.0,HY1;HY2,2.2,g,False,True
