substation_id,lat,lng,mw_load,assigned_generators,total_assigned_gen_mw,substation_type,has_high_voltage_345kv,has_high_voltage_115kv
448,28.568278,-97.579237,0.632,,0.0,A,False,True
449,29.487657,-98.290904,78.848,,0.0,A,False,True
450,28.867033,-98.240425,6.506,,0.0,A,False,True
451,29.102255,-97.743964,0.662,,0.0,A,False,True
452,28.800642,-98.062937,8.836,,0.0,A,False,True
453,28.733411,-97.894958,13.92,,0.0,A,False,True
454,29.69811,-98.070311,159.572,,0.0,A,False,True
455,29.758817,-98.191068,66.736,,0.0,A,True,True
456,28.98256,-97.520734,7.98,,0.0,A,False,True
457,29.468413,-98.528889,100.672,,0.0,A,False,True
458,29.422124,-98.525978,115.4,,0.0,A,False,True
459,29.516395,-98.523017,90.248,,0.0,A,False,True
460,29.537264,-98.487882,90.65,,0.0,A,False,True
461,29.31194,-98.391006,112.968,,0.0,A,False,True
462,29.460646,-98.571279,122.882,,0.0,A,False,True
463,29.546515,-98.557207,91.322,,0.0,A,False,True
464,29.555818,-98.361905,96.12,,0.0,A,False,True
465,29.52502,-98.606564,123.87400000000001,,0.0,A,False,True
466,29.474147,-98.348083,67.976,1;OCIA3;570;2,969.3,B,True,True
467,29.40009,-98.730555,152.784,,0.0,A,False,True
468,29.585862,-98.406811,107.194,,0.0,A,False,True
469,29.568476,-98.614271,123.424,,0.0,A,False,True
470,29.502729,-98.664897,125.902,,0.0,A,True,True
471,29.461683,-98.676727,131.77,,0.0,A,False,True
472,29.537675,-98.73503,122.282,,0.0,A,False,True
473,29.634097,-98.497426,94.292,,0.0,A,False,True
474,27.742714,-97.915595,1.266,,0.0,A,False,True
475,28.1207,-97.19689,0.874,,0.0,A,False,True
476,27.634419,-98.496692,4.636,1,150.0,B,True,True
477,27.479974,-98.86473,0.838,,0.0,A,False,True
478,26.880517,-98.216213,0.64,,0.0,A,False,True
479,27.194074,-98.207295,14.444,,0.0,A,False,True
480,27.836017,-98.628776,5.39,TWE,300.0,B,True,True
481,27.053231,-98.747572,10.546,,0.0,A,False,True
482,27.444204,-97.865597,58.800000000000004,,0.0,A,False,True
483,28.103445,-97.808184,18.61,,0.0,A,False,True
484,27.36513,-98.996708,0.756,,0.0,A,False,True
485,27.615256,-98.946373,0.34,,0.0,A,False,True
486,27.987983,-98.06698,9.934000000000001,,0.0,A,False,True
487,27.778915,-97.113625,8.814,,0.0,A,False,True
488,27.421353,-98.514272,0.894,,0.0,A,False,True
489,28.322116,-97.162472,7.0200000000000005,,0.0,A,False,True
490,27.306614,-97.780427,2.57,,0.0,A,False,True
491,28.08816,-97.956246,12.158,,0.0,A,True,True
492,27.849558,-98.385775,11.242,,0.0,A,False,True
493,27.139396,-97.90137,0.782,,0.0,A,False,True
494,28.121595,-97.553008,19.748,,0.0,A,False,True
495,28.187118,-97.382226,4.364,,0.0,A,False,True
496,27.662421,-97.371535,88.028,,0.0,A,True,True
497,27.65787,-97.479816,83.952,,0.0,A,False,True
498,26.215817,-98.239572,120.598,,0.0,A,False,True
499,26.271967,-98.236568,122.364,,0.0,A,True,True
500,26.144539,-98.121312,72.496,,0.0,A,False,True
501,25.963264,-97.550453,118.776,,0.0,A,False,True
502,25.943923,-97.317944,179.258,GEN1;GEN2;GEN3;10;9;6,137.2,B,False,True
503,26.162145,-98.058771,90.24,,0.0,A,False,True
504,26.280689,-98.183295,74.822,,0.0,A,False,True
505,26.452135,-98.276811,89.48,,0.0,A,False,True
506,26.451476,-98.092002,161.674,,0.0,A,False,True
507,26.274827,-98.654824,1.166,,0.0,A,False,True
508,26.255523,-97.667502,104.044,,0.0,A,True,True
509,26.654454,-98.259766,0.586,,0.0,A,False,True
510,26.678196,-99.103088,0.41000000000000003,,0.0,A,False,True
511,26.229363,-98.378613,160.27,,0.0,A,True,True
512,26.296191,-98.299959,82.672,GEN1;GEN2;GEN3;CC1;CC10;CC11;CC12;CC13;CC14;CC15;CC2;CC3;CC4;CC5;CC6;CC7;CC8;CC9;GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;CTG1,279.6,B,True,True
513,26.318906,-98.370049,125.944,,0.0,A,False,True
514,26.15153,-98.189752,157.462,,0.0,A,False,True
515,26.530903,-98.740235,88.09400000000001,,0.0,A,False,True
516,26.261363,-97.489015,13.83,,0.0,A,False,True
517,26.57331,-98.96276,36.572,,0.0,A,False,True
518,26.106086,-97.629292,118.72,,0.0,A,True,True
519,26.737863,-98.397207,0.27,,0.0,A,False,True
520,26.167843,-98.154834,82.224,,0.0,A,False,True
521,26.158622,-97.989155,137.968,,0.0,A,False,True
522,26.280733,-97.284166,5.596,,0.0,A,False,True
523,26.569407,-97.442394,0.254,,0.0,A,False,True
524,30.12382,-97.32771,57.072,,0.0,A,False,True
525,30.083786,-98.476159,12.63,,0.0,A,False,True
526,30.078514,-97.838012,78.996,,0.0,A,False,True
527,30.801051,-98.28349,24.908,,0.0,A,False,True
528,30.50391,-97.82418,167.752,,0.0,A,True,True
529,30.465163,-99.156225,0.6960000000000001,,0.0,A,False,True
530,30.225607,-98.136297,36.84,,0.0,A,False,True
531,30.338855,-97.361789,49.18,,0.0,A,False,True
532,30.280938,-98.876683,45.502,,0.0,A,False,True
533,30.657895,-97.617843,77.074,,0.0,A,False,True
534,29.476842,-97.44894,25.224,,0.0,A,True,True
535,30.33977,-99.30658,6.314,,0.0,A,False,True
536,29.69611,-97.470663,2.536,,0.0,A,False,True
537,30.560604,-97.54626,74.596,TX19;TX21;AES1,130.0,B,False,True
538,29.99911,-97.828217,123.982,,0.0,A,False,True
539,30.562557,-97.907846,157.136,,0.0,A,False,True
540,30.688543,-98.689889,13.876,,0.0,A,False,True
541,29.690184,-97.633555,16.528,,0.0,A,False,True
542,30.339695,-97.523488,59.244,,0.0,A,False,True
543,30.581216,-98.208732,37.048,,0.0,A,False,True
544,30.531427,-98.378052,13.018,,0.0,A,False,True
545,30.43963,-97.594687,203.874,,0.0,A,True,True
546,30.505414,-97.647284,127.322,H5911;H5912;H5913;H5914;GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;PV;1;TX12,115.3,B,False,True
547,30.543255,-97.645202,103.85000000000001,,0.0,A,False,True
548,29.880162,-97.966164,163.68800000000002,U3,252.8,B,True,True
549,30.43072,-98.112778,28.076,,0.0,A,False,True
550,30.434638,-98.707142,0.608,,0.0,A,False,True
551,30.034449,-98.142776,27.962,,0.0,A,False,True
552,30.534424,-97.725741,117.96600000000001,,0.0,A,False,True
553,30.243032,-97.765081,102.84400000000001,,0.0,A,True,True
554,30.206851,-97.797381,126.574,1;2;GEN8;GEN10;GEN9,128.1,B,False,True
555,30.382024,-97.673638,120.07000000000001,,0.0,A,False,True
556,30.387987,-97.706848,101.15,,0.0,A,True,True
557,30.402667,-97.761038,91.802,,0.0,A,False,True
558,29.362904,-99.898132,45.414,,0.0,A,False,True
559,29.151012,-100.01587,0.452,,0.0,A,False,True
560,29.867563,-100.01853,0.188,,0.0,A,False,True
561,28.888748,-99.562652,3.528,,0.0,A,False,True
562,28.524903,-99.50848,1.754,,0.0,A,False,True
563,29.395621,-100.439985,7.348,,0.0,A,False,True
564,29.6747,-100.078588,3.052,,0.0,A,False,True
565,28.454034,-99.917847,16.490000000000002,,0.0,A,False,True
566,29.83722,-101.212436,0.424,,0.0,A,False,True
567,28.718319,-99.823476,17.580000000000002,,0.0,A,False,True
568,29.729903,-100.881337,95.986,RKSP;1,182.3,B,False,True
569,29.358463,-100.776883,1.426,,0.0,A,False,True
570,29.285285,-99.329182,2.112,,0.0,A,False,True
571,30.028067,-101.970461,0.022,,0.0,A,False,True
572,28.729787,-100.316678,114.32000000000001,,0.0,A,False,True
573,29.430007,-99.149034,28.636,,0.0,A,False,True
574,30.006991,-101.654794,0.062,,0.0,A,False,True
575,28.926452,-99.865146,2.7520000000000002,,0.0,A,False,True
576,29.815376,-99.727302,3.678,,0.0,A,False,True
577,28.951173,-100.593386,1.8760000000000001,,0.0,A,False,True
578,29.98903,-100.285177,3.472,,0.0,A,False,True
579,29.673791,-99.317226,0.628,,0.0,A,False,True
580,29.605008,-99.459791,3.29,,0.0,A,False,True
581,29.809429,-99.540242,0.248,,0.0,A,False,True
582,29.135837,-99.168888,0.98,,0.0,A,False,True
583,29.804778,-96.685899,0.628,,0.0,A,False,True
584,30.167624,-96.923038,19.13,,0.0,A,False,True
585,29.912267,-96.889573,20.776,,0.0,A,False,True
586,29.686382,-96.933775,11.954,,0.0,A,False,True
587,30.013881,-97.182098,18.436,,0.0,A,False,True
588,29.657572,-96.733177,10.58,,0.0,A,False,True
589,35.339757,-102.794987,0.34800000000000003,,0.0,A,False,True
590,35.581845,-100.068724,0.404,,0.0,A,False,True
591,35.706836,-101.398807,27.872,,0.0,A,False,True
592,35.451665,-102.140733,1.666,,0.0,A,False,True
593,35.63422,-100.231976,0.404,,0.0,A,False,True
594,35.264761,-102.127678,4.312,,0.0,A,False,True
595,36.038768,-102.003123,6.894,,0.0,A,False,True
596,35.908257,-100.285338,7.688,,0.0,A,False,True
597,35.748254,-102.213391,0.66,,0.0,A,False,True
598,35.0071,-101.394035,3.7800000000000002,,0.0,A,False,True
599,36.098125,-102.60691,22.42,,0.0,A,False,True
600,34.408048,-102.419542,9.746,,0.0,A,False,True
601,35.901966,-102.025897,30.698,,0.0,A,False,True
602,34.270256,-102.449583,2.72,,0.0,A,False,True
603,34.282885,-101.941418,0.17,,0.0,A,False,True
604,36.359771,-100.157216,1.002,,0.0,A,False,True
605,34.690472,-102.784877,10.332,,0.0,A,False,True
606,35.259837,-101.096311,1.688,,0.0,A,False,True
607,36.318349,-101.559411,4.17,,0.0,A,False,True
608,34.741356,-101.911489,2.102,,0.0,A,False,True
609,34.368347,-102.134819,2.96,,0.0,A,False,True
610,35.863315,-102.367488,1.3880000000000001,,0.0,A,False,True
611,34.914806,-102.554528,37.412,MAR1,230.4,B,False,True
612,34.361144,-101.744226,2.644,,0.0,A,False,True
613,34.408017,-102.579402,0.146,,0.0,A,False,True
614,35.374819,-100.821516,1.168,,0.0,A,False,True
615,35.246,-100.642178,2.64,,0.0,A,False,True
616,35.830763,-100.765905,1.304,,0.0,A,False,True
617,35.524915,-100.442492,0.364,,0.0,A,False,True
618,36.037941,-101.50697,0.534,,0.0,A,False,True
619,34.531086,-102.09627,1.508,,0.0,A,False,True
620,34.195546,-102.1193,4.872,,0.0,A,False,True
621,35.541234,-100.906572,40.296,,0.0,A,False,True
622,35.346662,-101.444262,7.0120000000000005,,0.0,A,False,True
623,36.269994,-100.79416,19.304000000000002,,0.0,A,False,True
624,34.169757,-101.73385,52.808,,0.0,A,False,True
625,35.20898,-100.242918,5.14,,0.0,A,False,True
626,35.74865,-101.213702,0.906,,0.0,A,False,True
627,36.24162,-101.218409,7.0920000000000005,,0.0,A,False,True
628,34.224256,-102.287745,0.33,,0.0,A,False,True
629,35.886791,-101.514898,4.216,,0.0,A,False,True
630,36.276881,-101.996725,4.042,JDW5,10.0,B,False,True
631,34.740717,-102.514426,0.052000000000000005,,0.0,A,False,True
632,36.045967,-101.783782,4.952,,0.0,A,False,True
633,36.2878,-102.913883,1.274,,0.0,A,False,True
634,34.580896,-101.697218,10.802,,0.0,A,False,True
635,35.312969,-102.446391,2.248,,0.0,A,False,True
636,34.840077,-101.5097,0.024,,0.0,A,False,True
637,34.90404,-100.20826,5.354,,0.0,A,False,True
638,35.437391,-100.196706,4.3500000000000005,,0.0,A,False,True
639,35.437786,-101.181077,2.0020000000000002,,0.0,A,False,True
640,35.152354,-102.215756,0.73,,0.0,A,False,True
641,35.106367,-101.739911,47.336,,0.0,A,False,True
642,35.109084,-102.017887,37.02,GEN1,161.0,B,False,True
643,34.437766,-100.280962,14.454,,0.0,A,False,True
644,33.753501,-100.794632,0.542,,0.0,A,False,True
645,34.90076,-100.994549,5.534,,0.0,A,False,True
646,33.899685,-99.769784,2.52,,0.0,A,False,True
647,33.665706,-100.676563,0.902,,0.0,A,False,True
648,34.702273,-100.069222,0.312,,0.0,A,False,True
649,33.906379,-101.070036,0.224,,0.0,A,False,True
650,34.230443,-100.935228,0.084,,0.0,A,False,True
651,33.961932,-101.246145,6.67,,0.0,A,False,True
652,33.710684,-100.384217,0.53,,0.0,A,False,True
653,34.655623,-100.763893,0.322,,0.0,A,False,True
654,33.774479,-100.990114,0.116,,0.0,A,False,True
655,34.041936,-100.852771,1.788,,0.0,A,False,True
656,33.994322,-100.287247,3.19,,0.0,A,False,True
657,33.877689,-101.594755,2.876,,0.0,A,False,True
658,34.304335,-99.818916,6.034,,0.0,A,False,True
659,34.349913,-101.050762,0.96,,0.0,A,False,True
660,33.900389,-100.745875,0.718,,0.0,A,False,True
661,34.457478,-101.287161,1.806,,0.0,A,False,True
662,34.447226,-100.809848,0.74,,0.0,A,False,True
663,33.857882,-101.881538,7.554,,0.0,A,False,True
664,34.019064,-102.419954,2.254,,0.0,A,False,True
665,33.804916,-102.162277,3.0100000000000002,,0.0,A,False,True
666,33.584898,-103.014508,0.218,,0.0,A,False,True
667,33.137907,-102.326183,21.544,,0.0,A,False,True
668,33.633175,-101.178516,4.064,,0.0,A,False,True
669,32.945746,-102.869403,14.694,,0.0,A,False,True
670,33.897884,-102.68249,0.116,,0.0,A,False,True
671,34.077938,-102.216144,0.126,,0.0,A,False,True
672,33.715143,-101.674963,5.782,,0.0,A,False,True
673,33.040779,-101.224823,0.14,,0.0,A,False,True
674,32.695214,-102.00957,24.618000000000002,,0.0,A,False,True
675,33.603401,-102.39884,33.654,,0.0,A,False,True
676,33.889082,-102.337301,13.182,,0.0,A,True,True
677,32.908208,-102.3366,0.9580000000000001,,0.0,A,False,True
678,33.337542,-102.33135,2.496,,0.0,A,False,True
679,33.648085,-102.824937,4.396,,0.0,A,False,True
680,34.17256,-102.78941,13.908,,0.0,A,False,True
681,32.92701,-101.764414,2.956,,0.0,A,False,True
682,33.783518,-102.581946,0.022,,0.0,A,False,True
683,33.181661,-102.876716,3.852,,0.0,A,False,True
684,33.28459,-101.342082,11.862,,0.0,A,False,True
685,33.442185,-102.195033,2.612,,0.0,A,False,True
686,32.689865,-102.724434,33.52,LAP,100.0,B,False,True
687,33.621453,-102.190786,1.334,,0.0,A,False,True
688,33.955743,-102.145171,0.138,,0.0,A,False,True
689,33.507585,-100.908386,2.966,,0.0,A,False,True
690,33.434243,-102.488401,2.976,,0.0,A,False,True
691,33.182577,-101.827198,5.97,,0.0,A,False,True
692,33.233866,-102.673105,0.03,,0.0,A,False,True
693,32.929648,-102.133506,0.492,,0.0,A,False,True
694,33.510496,-102.646424,1.102,,0.0,A,False,True
695,33.735629,-102.332216,0.188,,0.0,A,False,True
696,33.312912,-101.770523,3.18,,0.0,A,False,True
697,33.439985,-101.855477,84.708,,0.0,A,True,True
698,32.747613,-99.904852,5.07,,0.0,A,False,True
699,33.183064,-100.245133,2.594,,0.0,A,False,True
700,33.577057,-99.809712,0.614,,0.0,A,False,True
701,32.106426,-100.313408,1.11,,0.0,A,False,True
702,32.266413,-99.518894,15.602,,0.0,A,False,True
703,32.415915,-101.250314,2.834,,0.0,A,False,True
704,32.304117,-100.924392,14.902000000000001,,0.0,A,False,True
705,32.879511,-101.246784,0.452,,0.0,A,False,True
706,33.341053,-100.714732,0.134,,0.0,A,False,True
707,32.857153,-100.124111,4.572,,0.0,A,False,True
708,33.122685,-99.650389,7.126,,0.0,A,False,True
709,32.630369,-99.830593,5.122,,0.0,A,False,True
710,32.636295,-100.71688,1.746,,0.0,A,False,True
711,32.593166,-101.059439,0.45,,0.0,A,False,True
712,33.182928,-100.895056,1.25,,0.0,A,False,True
713,32.223438,-100.479835,0.376,,0.0,A,False,True
714,32.473616,-100.032549,10.46,,0.0,A,False,True
715,32.291861,-100.210748,0.048,,0.0,A,False,True
716,32.71433,-100.407773,2.638,,0.0,A,False,True
717,32.891818,-100.498206,3.468,,0.0,A,False,True
718,32.887589,-100.841389,31.416,,0.0,A,False,True
719,32.458787,-100.357939,25.366,,0.0,A,False,True
720,32.515491,-100.195108,0.88,,0.0,A,False,True
721,32.397372,-101.087816,0.39,,0.0,A,False,True
722,32.108984,-100.134588,0.436,,0.0,A,False,True
723,31.97243,-99.950305,6.298,,0.0,A,False,True
724,32.576489,-99.665323,54.77,,0.0,A,False,True
725,32.335677,-99.667488,52.066,,0.0,A,False,True
726,32.051161,-102.059536,86.238,,0.0,A,False,True
727,31.814269,-102.002454,54.708,,0.0,A,False,True
728,32.042554,-102.204703,77.288,,0.0,A,True,True
729,32.335729,-102.697303,36.454,,0.0,A,False,True
730,31.004969,-103.759065,2.058,,0.0,A,False,True
731,31.460655,-103.404137,0.93,,0.0,A,False,True
732,32.253541,-101.47264,68.908,,0.0,A,False,True
733,31.169521,-103.085135,0.458,,0.0,A,False,True
734,31.422796,-102.487774,9.238,,0.0,A,False,True
735,32.102911,-101.365434,0.898,,0.0,A,False,True
736,30.686139,-103.96015,4.088,,0.0,A,False,True
737,30.753974,-102.805469,27.272000000000002,,0.0,A,False,True
738,32.751934,-101.474837,0.374,,0.0,A,False,True
739,31.769325,-101.506391,2.556,,0.0,A,False,True
740,31.969312,-102.630882,0.394,,0.0,A,False,True
741,31.34204,-102.868447,1.234,,0.0,A,False,True
742,31.185703,-102.593762,0.678,,0.0,A,False,True
743,30.922006,-101.970261,2.724,,0.0,A,False,True
744,31.832862,-103.054925,13.566,,0.0,A,False,True
745,32.289048,-101.871764,0.984,,0.0,A,False,True
746,31.22887,-102.162001,4.83,,0.0,A,False,True
747,31.802991,-103.601477,0.234,,0.0,A,False,True
748,31.517628,-101.918007,0.20600000000000002,,0.0,A,False,True
749,31.855051,-102.350647,67.91,,0.0,A,False,True
750,31.422363,-103.627309,28.53,,0.0,A,False,True
751,31.484586,-103.161046,0.34800000000000003,,0.0,A,False,True
752,31.176246,-101.923824,2.23,,0.0,A,False,True
753,31.061959,-103.592093,0.254,,0.0,A,False,True
754,30.596998,-101.78453,0.534,,0.0,A,False,True
755,32.149838,-101.826743,8.608,,0.0,A,False,True
756,32.321673,-102.042298,0.558,,0.0,A,False,True
757,31.327482,-103.906799,0.25,,0.0,A,False,True
758,31.714874,-103.157617,2.0460000000000003,,0.0,A,False,True
759,29.802094,-103.22236,15.912,,0.0,A,False,True
760,29.182799,-103.262437,0.404,,0.0,A,False,True
761,31.333177,-105.902546,4.364,,0.0,A,False,True
762,30.085732,-103.11774,0.794,,0.0,A,False,True
763,30.285296,-104.005761,4.914,,0.0,A,False,True
764,29.888044,-104.519138,8.634,,0.0,A,False,True
765,29.387969,-103.990395,0.046,,0.0,A,False,True
766,31.835905,-105.052957,0.18,,0.0,A,False,True
767,30.261302,-102.301073,1.67,,0.0,A,False,True
768,31.278279,-105.31166,3.378,,0.0,A,False,True
769,29.39623,-103.617232,1.352,,0.0,A,False,True
770,30.59127,-104.660157,0.35000000000000003,,0.0,A,False,True
771,31.09348,-104.624514,4.216,,0.0,A,False,True
772,31.707231,-106.326563,102.416,,0.0,A,False,True
773,31.848583,-106.534316,159.722,,0.0,A,False,True
774,31.902442,-106.413245,119.632,,0.0,A,False,True
775,31.631426,-106.160065,124.688,,0.0,A,False,True
776,31.950669,-106.433518,52.72,,0.0,A,False,True
777,31.776593,-106.296976,217.336,,0.0,A,False,True
778,31.829712,-105.971362,166.65200000000002,,0.0,A,True,True
779,30.77571655555555,-98.62128529629634,0.0,,0.0,A,False,True
780,29.74548450419664,-95.48149424488102,130.104,,0.0,A,True,True
781,29.765354127432722,-95.41051889922282,124.552,,0.0,A,False,True
782,29.40477496173733,-98.6289085978319,112.172,,0.0,A,True,True
783,32.936019020579145,-96.79236275132219,114.58200000000001,,0.0,A,True,True
784,32.83305109593191,-96.78053271854176,128.758,,0.0,A,False,True
785,32.79392129204805,-96.79436558396345,135.69,,0.0,A,False,True
786,29.730256815933476,-95.31466254707226,92.836,,0.0,A,True,True
787,29.651945369782467,-95.52997158487783,89.458,,0.0,A,False,True
788,35.160493969344124,-101.88141300875657,126.762,,0.0,A,True,True
789,30.301690253137696,-97.73241565635814,132.9,,0.0,A,False,True
790,32.734595534070905,-97.27079017671612,79.54,,0.0,A,False,True
791,29.72060609967604,-95.41705327830181,111.742,,0.0,A,False,True
792,29.9549668750772,-93.89966717090562,106.866,,0.0,A,False,True
793,32.846635796693334,-97.13462255327511,98.226,,0.0,A,False,True
794,29.683205913458337,-95.4210854656607,108.156,,0.0,A,False,True
795,29.714318879252595,-95.36101406872383,128.98,,0.0,A,False,True
796,32.66274958561455,-96.85369386727909,108.86,,0.0,A,True,True
797,32.714805704448096,-97.33222329502351,105.97800000000001,,0.0,A,True,True
798,29.83982876718085,-95.43114246718083,112.8,,0.0,A,False,True
799,29.84752143318032,-95.38102773181613,123.736,,0.0,A,False,True
800,29.545940768323284,-98.27433080701917,128.334,,0.0,A,False,True
801,32.981481644390826,-96.79345058959714,130.964,,0.0,A,True,True
802,32.70907998184219,-96.84892448299767,109.044,8,580.5,B,True,True
803,32.97379799659399,-96.65420819006724,137.404,,0.0,A,False,True
804,29.99069557927717,-95.47047732037892,94.794,,0.0,A,False,True
805,29.63032654760441,-95.19112090796159,123.644,GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;H0541;H0542;H0543;GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;H7691;H7692;H7693;TG2;GEN1;GEN2;GEN3;GEN1;CTG2,229.7,B,False,True
806,29.7853075661923,-95.32086595335923,94.724,,0.0,A,False,True
807,28.938680574144488,-97.92274706463878,1.052,,0.0,A,False,True
808,32.67870905613056,-97.09055454962524,123.284,,0.0,A,False,True
809,30.34985465033519,-97.75074172645849,108.298,PV1;5C,191.8,B,False,True
810,29.325881163424814,-98.46868834071299,56.552,,0.0,A,False,True
811,30.47444836179815,-97.75456993272695,114.34,1;2;3;PSF,252.0,B,True,True
812,32.46267506564552,-96.40422902538293,9.14,,0.0,A,False,True
813,29.674075852150004,-95.2090523797102,110.558,,0.0,A,False,True
814,32.75075079734899,-96.82564102084409,96.718,,0.0,A,False,True
815,32.65940056041131,-96.9209951031491,112.032,,0.0,A,False,True
816,30.314081592515127,-97.692328110833,116.662,,0.0,A,False,True
817,29.748375541657406,-95.3730754707297,98.974,,0.0,A,False,True
818,29.48613056985672,-98.45446183604378,99.246,,0.0,A,False,True
819,32.71014988423176,-97.14784147921426,105.072,,0.0,A,False,True
820,30.439797940200698,-97.70737350747491,107.426,,0.0,A,True,True
821,29.62264933570443,-95.58346117364424,120.33800000000001,,0.0,A,False,True
822,29.60680539604854,-95.50601680659386,115.19800000000001,,0.0,A,True,True
823,29.700587684468843,-95.13722110137738,113.694,,0.0,A,False,True
824,29.4094431190137,-98.46408692560469,127.75,,0.0,A,True,True
825,29.677936431491712,-95.31755890939226,133.94,,0.0,A,False,True
826,29.686316647201625,-95.47258747283176,105.45400000000001,,0.0,A,True,True
827,29.936699349915397,-95.444074503461,130.02,,0.0,A,False,True
828,29.699985189743593,-95.26009116068376,105.3,,0.0,A,False,True
829,32.770153617078435,-96.74983447152795,83.38,,0.0,A,True,True
830,29.557441788328354,-95.12506248655363,136.022,,0.0,A,False,True
831,32.8007236165111,-97.18372077982707,133.704,,0.0,A,True,True
832,32.8510762080729,-97.235747551533,121.592,,0.0,A,True,True
833,32.87901217922709,-97.19995539612408,88.134,,0.0,A,False,True
834,32.863718089327726,-96.70569587246024,112.21600000000001,,0.0,A,False,True
835,31.787741133461157,-106.34840200092444,116.828,,0.0,A,False,True
836,30.26621690643406,-97.71333751094683,98.476,,0.0,A,False,True
837,32.87047817376971,-96.76255319053807,126.19,,0.0,A,False,True
838,32.89737233678756,-96.66424834886767,137.416,,0.0,A,False,True
839,32.79315890297308,-97.28086723985535,109.516,,0.0,A,False,True
840,32.82791773537045,-96.82808542153165,115.58800000000001,,0.0,A,False,True
841,33.21189349154754,-97.14727979022126,131.796,,0.0,A,False,True
842,30.29534009456304,-97.79115280261841,95.936,,0.0,A,False,True
843,32.75827036034559,-97.39311763781032,117.132,,0.0,A,False,True
844,29.414685911067274,-98.57096301217842,99.35600000000001,CGT2;CGT3;CGT4,172.2,B,True,True
845,31.84287035965285,-106.46472700750195,122.36800000000001,DEPIC;9541;9542;3001;3002;3003;1,105.7,B,False,True
846,29.79113941519132,-95.59509073750066,115.566,,0.0,A,True,True
847,32.9203712449285,-96.55105825637347,128.266,,0.0,A,False,True
848,29.967486982415412,-95.51248112137698,115.44200000000001,,0.0,A,False,True
849,29.85006106746752,-95.28597461933101,126.69800000000001,,0.0,A,False,True
850,32.65581185444945,-97.33251635581868,101.518,HY1;GEN1;GEN2;GEN3;CLFK1;CLFK2;CLFK3;GEN1;GEN2;GEN3;5,459.9,B,True,True
851,32.683596927285464,-97.40217074844972,99.98,,0.0,A,False,True
852,30.653114954899028,-96.33736701720268,80.22,,0.0,A,True,True
853,31.130141065425914,-97.74724451324266,83.82000000000001,,0.0,A,False,True
854,29.50177943078445,-98.38311177723503,131.43,,0.0,A,False,True
855,31.055005392203487,-97.63802963392739,74.854,,0.0,A,False,True
856,32.6952005503549,-96.61457628929122,97.21000000000001,,0.0,A,True,True
857,32.60292388006471,-97.4049436267139,129.82,,0.0,A,True,True
858,33.399304234946875,-95.67956689374262,6.776,,0.0,A,False,True
859,30.129038309079665,-95.49697604699577,135.842,,0.0,A,False,True
860,27.713337824459394,-97.3603313785789,135.866,,0.0,A,True,True
861,31.986810976087146,-102.10335885416994,114.75,,0.0,A,True,True
862,29.922672669968144,-95.39617462754312,126.812,GEN1;GEN2;GEN3;51,86.2,B,True,True
863,28.112217980815586,-97.04615143717356,39.824,,0.0,A,False,True
864,32.804089598338685,-97.0903382958232,127.61,PV1;TG1;TG2;GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;3,420.2,B,False,True
865,34.93777477429984,-101.91605343657332,46.132,UT-1;MT-1;ASTRA,166.5,B,True,True
866,29.626511519485426,-95.3840136273313,100.58800000000001,,0.0,A,False,True
867,27.791525841318613,-97.7431289835589,48.172000000000004,,0.0,A,False,True
868,32.35715135795925,-97.32795065164818,48.296,,0.0,A,False,True
869,32.87919925072754,-96.9747261455467,101.026,,0.0,A,True,True
870,31.543839550517298,-97.16668708797285,123.72,,0.0,A,False,True
871,29.2985339218174,-98.50184646574712,130.208,,0.0,A,True,True
872,30.203019920248924,-97.8672943802212,118.268,,0.0,A,False,True
873,29.76948097342341,-95.24315996428038,93.842,ST-1,285.0,B,False,True
874,32.79931563084571,-97.35351381847829,126.33200000000001,,0.0,A,False,True
875,32.75370035558781,-97.11312700834542,99.21600000000001,,0.0,A,False,True
876,29.564009981913802,-95.46657359851206,109.144,,0.0,A,False,True
877,29.619934727529643,-95.284663989863,130.216,,0.0,A,True,True
878,32.65866413503769,-97.17180196358207,109.836,,0.0,A,True,True
879,29.94600317641638,-95.25802749651118,136.722,,0.0,A,False,True
880,29.996444997054038,-95.38599189582504,110.66,GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;CUT1;CUT10;CUT11;CUT12;CUT13;CUT14;CUT15;CUT2;CUT3;CUT4;CUT5;CUT6;CUT7;CUT8;CUT9;GEN1;GEN2;GEN3;GE N3;GEN1;GEN2;3;4,240.0,B,False,True
881,26.142666029924754,-98.24562839847782,69.374,,0.0,A,True,True
882,29.587331385583095,-98.49632568439426,127.184,RANCH;STG1,211.8,B,True,True
883,33.22037106034819,-97.08330541517684,102.47200000000001,,0.0,A,False,True
884,31.433565358333333,-100.14385467500001,0.24,,0.0,A,False,True
885,32.598824944058336,-96.97019609834065,134.39000000000001,GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;7,139.6,B,False,True
886,29.093278070588234,-95.90402378117646,3.4,,0.0,A,False,True
