bus_id,substation_id,voltage_kv,role,connected_load_mw,connected_generator_ids
912,821,115,load,120.33800000000001,
913,822,345,generator,0.0,
914,822,115,load,115.19800000000001,
915,823,115,load,113.694,
916,824,345,generator,0.0,
917,824,115,load,127.75,
918,825,115,load,133.94,
919,826,345,generator,0.0,
920,826,115,load,105.45400000000001,
921,827,115,load,130.02,
922,828,115,load,105.3,
923,829,345,generator,0.0,
924,829,115,load,83.38,
925,830,115,load,136.022,
926,831,345,generator,0.0,
927,831,115,load,133.704,
928,832,345,generator,0.0,
929,832,115,load,121.592,
930,833,115,load,88.134,
931,834,115,load,112.21600000000001,
932,835,115,load,116.828,
933,836,115,load,98.476,
934,837,115,load,126.19,
935,838,115,load,137.416,
936,839,115,load,109.516,
937,840,115,load,115.58800000000001,
938,841,115,load,131.796,
939,842,115,load,95.936,
940,843,115,load,117.132,
941,844,345,generator,0.0,CGT2;CGT3;CGT4
942,844,115,load,99.35600000000001,
943,845,115,load_and_generator,122.36800000000001,DEPIC;9541;9542;3001;3002;3003;1
944,846,345,generator,0.0,
945,846,115,load,115.566,
946,847,115,load,128.266,
947,848,115,load,115.44200000000001,
948,849,115,load,126.69800000000001,
949,850,345,generator,0.0,HY1;GEN1;GEN2;GEN3;CLFK1;CLFK2;CLFK3;GEN1;GEN2;GEN3;5
950,850,115,load,101.518,
951,851,115,load,99.98,
952,852,345,generator,0.0,
953,852,115,load,80.22,
954,853,115,load,83.82000000000001,
955,854,115,load,131.43,
956,855,115,load,74.854,
957,856,345,generator,0.0,
958,856,115,load,97.21000000000001,
959,857,345,generator,0.0,
960,857,115,load,129.82,
961,858,115,load,6.776,
962,859,115,load,135.842,
963,860,345,generator,0.0,
964,860,115,load,135.866,
965,861,345,generator,0.0,
966,861,115,load,114.75,
967,862,345,generator,0.0,GEN1;GEN2;GEN3;51
968,862,115,load,126.812,
969,863,115,load,39.824,
970,864,115,load_and_generator,127.61,PV1;TG1;TG2;GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;3
971,865,345,generator,0.0,UT-1;MT-1;ASTRA
972,865,115,load,46.132,
973,866,115,load,100.58800000000001,
974,867,115,load,48.172000000000004,
975,868,115,load,48.296,
976,869,345,generator,0.0,
977,869,115,load,101.026,
978,870,115,load,123.72,
979,871,345,generator,0.0,
980,871,115,load,130.208,
981,872,115,load,118.268,
982,873,115,load_and_generator,93.842,ST-1
983,874,115,load,126.33200000000001,
984,875,115,load,99.21600000000001,
985,876,115,load,109.144,
986,877,345,generator,0.0,
987,877,115,load,130.216,
988,878,345,generator,0.0,
989,878,115,load,109.836,
990,879,115,load,136.722,
991,880,115,load_and_generator,110.66,GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;CUT1;CUT10;CUT11;CUT12;CUT13;CUT14;CUT15;CUT2;CUT3;CUT4;CUT5;CUT6;CUT7;CUT8;CUT9;GEN1;GEN2;GEN3;GE N3;GEN1;GEN2;3;4
992,881,345,generator,0.0,
993,881,115,load,69.374,
994,882,345,generator,0.0,RANCH;STG1
995,882,115,load,127.184,
996,883,115,load,102.47200000000001,
997,884,115,load,0.24,
998,885,115,load_and_generator,134.39000000000001,GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;7
999,886,115,load,3.4,
1000,887,115,load,81.982,
1001,888,115,load,98.664,
1002,889,115,load,137.376,
1003,890,115,load,137.228,
1004,891,115,load,13.934000000000001,
1005,892,115,load,31.28,
1006,893,115,load,131.44400000000002,
1007,894,115,load,61.300000000000004,
1008,895,115,load,135.524,
1009,896,115,load,103.58,
1010,897,345,generator,0.0,
1011,897,115,load,98.694,
1012,898,345,generator,0.0,
1013,898,115,load,115.678,
1014,899,115,load,109.316,
1015,900,115,load,22.91,
1016,901,115,load,125.232,
1017,902,115,load,0.3,
1018,903,115,load,122.926,
1019,904,345,generator,0.0,
1020,904,115,load,127.70400000000001,
1021,905,115,load,115.382,
1022,906,115,load,2.536,
1023,907,345,generator,0.0,
1024,907,115,load,46.684,
1025,908,115,load,3.536,
1026,909,115,load,85.674,
1027,910,115,load,10.292,
1028,911,115,load,131.826,
1029,912,115,load,58.88,
1030,913,115,load,79.428,
1031,914,115,load_and_generator,89.67,H7671;H7672;H7673;GEN1;GEN2;GEN3;H5941;H5942;H5943;GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;H0991;H0992;H0993;H0201;H0202;H0203;GEN1;GEN2;GEN3;2
1032,915,115,load,115.412,
1033,916,115,load,3.244,
1034,917,115,load,12.822000000000001,
1035,918,115,load,0.322,
1036,919,115,load,54.056000000000004,
1037,920,115,load,8.804,
1038,921,115,load,120.282,
1039,922,115,load,1.1320000000000001,
1040,923,115,load,98.94,
1041,924,115,load,53.042,
1042,925,115,load,10.216000000000001,
1043,926,345,generator,0.0,
1044,926,115,load,129.178,
1045,927,115,load,100.264,
1046,928,345,generator,0.0,4
1047,928,115,load,71.774,
1048,929,115,load,113.526,
1049,930,345,generator,0.0,H0851;H0852;H0853;H0854;UNIT1;UNIT2;UNIT3;UNIT4;1;2;BA1;PV1;CGT1
1050,930,115,load,19.882,
1051,931,345,generator,0.0,
1052,931,115,load,125.294,
1053,932,115,load,1.05,
1054,933,115,load,26.77,
1055,934,345,generator,0.0,GEN1;GEN2;GEN3;GEN1;GEN2;GEN3;2
1056,934,115,load,127.914,
1057,935,345,generator,0.0,
1058,935,115,load,126.27,
1059,936,345,generator,0.0,
1060,936,115,load,125.71000000000001,
1061,937,115,load,11.950000000000001,
1062,938,115,load,4.636,
1063,939,115,load,2.012,
1064,940,115,load,126.682,
1065,941,345,generator,0.0,BWIND;1
1066,941,115,load,61.712,
1067,942,115,load,1.84,
1068,943,115,load,70.096,
1069,944,115,load,30.168,
1070,945,115,load,15.408,
1071,946,115,load,77.812,
1072,947,115,load,6.454,
1073,948,115,load_and_generator,125.072,1;1;1;3
1074,949,115,load,0.9500000000000001,
1075,950,115,load,1.6260000000000001,
1076,951,115,load_and_generator,125.388,DIKN;BCGT1
1077,952,115,load,99.402,
1078,953,115,load,35.742,
1079,954,345,generator,0.0,GEN1;GEN2;GEN3;ODSA;NMF1;NMF10;NMF11;NMF12;NMF13;NMF14;NMF15;NMF2;NMF3;NMF4;NMF5;NMF6;NMF7;NMF8;NMF9;STG1
1080,954,115,load,131.832,
1081,955,115,load_and_generator,1.794,TXEB1
1082,956,115,load,124.61200000000001,
1083,957,115,load,104.56,
1084,958,115,load,2.666,
1085,959,115,load,91.428,
1086,960,115,load,44.978,
1087,961,115,load,95.388,
1088,962,115,load,26.746000000000002,
1089,963,115,load,130.622,
1090,964,115,load,4.748,
1091,965,115,load,10.602,
1092,966,115,load,7.54,
1093,967,115,load,84.268,
1094,968,115,load,47.116,
1095,969,115,load,0.65,
1096,970,115,load,2.154,
1097,971,115,load,5.6000000000000005,
1098,972,115,load,124.5,
1099,973,115,load,3.878,
1100,974,115,load,19.398,
1101,975,345,generator,0.0,H0701;H0702;H0703;GEN1;GEN2;GEN3;1
1102,975,115,load,115.318,
1103,976,345,generator,0.0,
1104,976,115,load,7.106,
1105,977,345,generator,0.0,
1106,977,115,load,105.38,
1107,978,115,load,121.22,
1108,979,115,load,80.202,
1109,980,115,load,5.558,
1110,981,115,load,9.4,
1111,982,115,load,10.25,
1112,983,345,generator,0.0,
1113,983,115,load,132.322,
1114,984,115,load,40.898,
1115,985,115,load,48.86,
1116,986,115,load,43.730000000000004,
1117,987,115,load,5.244,
1118,988,115,load,113.316,
1119,989,115,load,21.594,
1120,990,115,load,27.868000000000002,
1121,991,115,load,4.944,
1122,992,115,load,11.782,
1123,993,115,load,136.782,
1124,994,115,load_and_generator,120.278,GT1;GT2;GT3;GT4;GEN1;GEN2;GEN3;PFPKB;KBESS;CT1;C02;5A
1125,995,115,load,133.706,
1126,996,115,load,6.438,
1127,997,345,generator,0.0,
1128,997,115,load,8.5,
1129,998,345,generator,0.0,SAD10;SAD11;SAD12;SAD13;SAD14;SAD15;SAD16;SADC1;SADC2;SADC3;SADC4;SADC5;SADC6;SADC7;SADC8;SADC9;1;1;CPS1;1
1130,998,115,load,128.592,
1131,999,115,load,3.254,
1132,1000,115,load,104.044,
1133,1001,115,load,57.286,
1134,1002,115,load,11.16,
1135,1003,115,load,3.0180000000000002,
1136,1004,115,load,4.414,
1137,1005,345,generator,0.0,7;TAM10;TAM11;TAM12;TAM13;TAM14;TAM15;TAM16;TAM17;TAM18;TAM19;TAM20;TAM21;TAM22;TAM23;TAM24;TAMU1;TAMU2;TAMU3;TAMU4;TAMU5;TAMU6;TAMU7;TAMU8;TAMU9;1
1138,1005,115,load,90.156,
1139,1006,115,load,30.064,
1140,1007,345,generator,0.0,
1141,1007,115,load,119.26,
1142,1008,115,load,6.996,
1143,1009,115,load,6.0600000000000005,
1144,1010,115,load,7.3580000000000005,
1145,1011,115,load,0.19,
1146,1012,115,load,65.734,
1147,1013,115,load,128.352,
1148,1014,115,load,16.128,
1149,1015,115,load,113.104,
1150,1016,115,load,100.238,
1151,1017,115,load,38.656,
1152,1018,115,load,115.798,
1153,1019,115,load,101.676,
1154,1020,115,load,2.838,
1155,1021,115,load,3.492,
1156,1022,115,load,121.806,
1157,1023,115,load,9.022,
1158,1024,115,load,4.014,
1159,1025,115,load,10.136000000000001,
1160,1026,115,load,5.2860000000000005,
1161,1027,115,load,12.950000000000001,
1162,1028,115,load,11.338000000000001,
1163,1029,115,load,17.972,
1164,1030,115,load,16.958000000000002,
1165,1031,115,load,5.648,
1166,1032,115,load,9.772,
1167,1033,115,load,7.184,
1168,1034,345,generator,0.0,
1169,1034,115,load,109.296,
1170,1035,115,load,27.19,
1171,1036,115,load,19.462,
1172,1037,115,load,57.752,
1173,1038,115,load,1.2,
1174,1039,115,load,6.072,
1175,1040,345,generator,0.0,
1176,1040,115,load,123.232,
1177,1041,115,load,8.484,
1178,1042,115,load,13.166,
1179,1043,115,load_and_generator,62.24,TXBC1;GEN1;GEN2
1180,1044,115,load,3.072,
1181,1045,115,load_and_generator,58.502,STK1
1182,1046,115,load,3.896,
1183,1047,115,load,66.764,
1184,1048,115,load,13.044,
1185,1049,115,load,128.912,
1186,1050,115,load,1.6340000000000001,
1187,1051,115,load,0.6980000000000001,
1188,1052,115,load,111.906,
1189,1053,115,load,40.686,
1190,1054,115,load,4.452,
1191,1055,345,generator,0.0,
1192,1055,115,load,127.558,
1193,1056,115,load,9.97,
1194,1057,115,load,109.296,
1195,1058,115,load,1.864,
1196,1059,115,load,2.0420000000000003,
1197,1060,115,load,0.594,
1198,1061,115,load,0.65,
1199,1062,115,load,3.38,
1200,1063,115,load,128.218,
1201,1064,115,load,4.07,
1202,1065,115,load,5.716,
1203,1066,115,load,7.768,
1204,1067,115,load,6.944,
1205,1068,115,load,31.706,
1206,1069,115,load,63.892,
1207,1070,115,load,17.464,
1208,1071,115,load,19.52,
1209,1072,115,load,71.156,
1210,1073,115,load,4.898,
1211,1074,115,load,4.736,
1212,1075,115,load,3.964,
1213,1076,115,load,7.644,
1214,1077,345,generator,0.0,
1215,1077,115,load,117.926,
1216,1078,115,load,126.394,
1217,1079,345,generator,0.0,
1218,1079,115,load,89.22,
1219,1080,115,load,17.178,
1220,1081,115,load,1.07,
1221,1082,115,load,3.112,
1222,1083,115,load,104.792,
1223,1084,115,load,13.134,
1224,1085,115,load,14.308,
1225,1086,115,load,93.432,
1226,1087,115,load,45.216,
1227,1088,115,load,125.27,
1228,1089,115,load,52.898,
1229,1090,115,load,8.178,
1230,1091,115,load,22.252,
1231,1092,115,load,4.058,
1232,1093,115,load,4.102,
1233,1094,115,load,1.372,
1234,1095,345,generator,0.0,1080;AB1;AB10;AB11;AB12;AB13;AB14;AB2;AB3;AB4;AB5;AB6;AB7;AB8;AB9;S01
1235,1095,115,load,125.08,
1236,1096,115,load,1.266,
1237,1097,115,load,129.29,
1238,1098,115,load,11.366,
1239,1099,115,load,98.226,
1240,1100,115,load,7.16,
1241,1101,115,load,7.972,
1242,1102,345,generator,0.0,
1243,1102,115,load,3.154,
1244,1103,115,load,11.546,
1245,1104,115,load,1.102,
1246,1105,115,load,2.648,
1247,1106,115,load,3.112,
1248,1107,115,load,8.578,
1249,1108,115,load,91.684,
1250,1109,115,load,103.598,
1251,1110,115,load,1.362,
1252,1111,115,load,21.988,
1253,1112,115,load,26.936,
1254,1113,115,load,14.26,
1255,1114,115,load,8.818,
1256,1115,115,load,21.066,
1257,1116,115,load,114.154,
1258,1117,115,load,16.388,
1259,1118,115,load,42.958,
1260,1119,115,load,4.692,
1261,1120,115,load,52.888,
1262,1121,115,load,6.2620000000000005,
1263,1122,115,load,86.636,
1264,1123,115,load,30.608,
1265,1124,115,load,25.716,
1266,1125,115,load,0.806,
1267,1126,115,load,9.24,
1268,1127,115,load,31.824,
1269,1128,115,load,8.614,
1270,1129,115,load,32.144,
1271,1130,115,load,7.154,
1272,1131,115,load,2.658,
1273,1132,115,load,50.978,
1274,1133,115,load,113.324,
1275,1134,115,load,0.248,
1276,1135,115,load,99.296,
1277,1136,115,load,41.95,
1278,1137,115,load,4.458,
1279,1138,115,load,8.848,
1280,1139,115,load,0.894,
1281,1140,115,load,4.24,
1282,1141,115,load,5.962,
1283,1142,115,load,9.998,
1284,1143,115,load,10.84,
1285,1144,115,load,15.09,
1286,1145,115,load,104.272,
1287,1146,115,load,107.266,
1288,1147,115,load,3.306,
1289,1148,115,load,58.94,
1290,1149,115,load,49.292,
1291,1150,115,load,4.094,
1292,1151,345,generator,0.0,1
1293,1151,115,load,108.892,
1294,1152,115,load,4.07,
1295,1153,115,load,105.276,
1296,1154,345,generator,0.0,
1297,1154,115,load,89.836,
1298,1155,115,load,3.938,
1299,1156,115,load,65.848,
1300,1157,115,load,5.314,
1301,1158,345,generator,0.0,
1302,1158,115,load,10.196,
1303,1159,115,load,136.18800000000002,
1304,1160,115,load,41.382,
1305,1161,115,load,19.28,
1306,1162,345,generator,0.0,
1307,1162,115,load,64.232,
1308,1163,115,load,7.97,
1309,1164,115,load,2.074,
1310,1165,115,load,21.588,
1311,1166,345,generator,0.0,
1312,1166,115,load,100.494,
1313,1167,115,load,2.31,
1314,1168,115,load,7.532,
1315,1169,115,load,74.438,
1316,1170,115,load,24.516000000000002,
1317,1171,115,load,0.588,
1318,1172,345,generator,0.0,
1319,1172,115,load,63.956,
1320,1173,345,generator,0.0,
1321,1173,115,load,52.294000000000004,
1322,1174,115,load,3.528,
1323,1175,115,load,5.242,
1324,1176,115,load,2.914,
1325,1177,115,load,1.966,
1326,1178,115,load,30.598,
1327,1179,345,generator,0.0,
1328,1179,115,load,26.654,
1329,1180,115,load,63.954,
1330,1181,115,load,29.012,
1331,1182,115,load,9.394,
1332,1183,115,load,37.768,
1333,1184,115,load,130.272,
1334,1185,115,load,46.908,
1335,1186,115,load,17.09,
1336,1187,115,load,107.714,
1337,1188,115,load,5.386,
1338,1189,115,load,65.34,
1339,1190,345,generator,0.0,
1340,1190,115,load,2.004,
1341,1191,115,load,1.058,
1342,1192,345,generator,0.0,
1343,1192,115,load,16.026,
1344,1193,115,load,52.536,
1345,1194,115,load,15.806000000000001,
1346,1195,115,load,11.524000000000001,
1347,1196,115,load,28.292,
1348,1197,115,load,20.978,
1349,1198,115,load,57.542,
1350,1199,115,load,8.122,
1351,1200,115,load,29.418,
1352,1201,115,load,43.406,
1353,1202,345,generator,0.0,
1354,1202,115,load,126.894,
1355,1203,115,load,38.886,
1356,1204,115,load,0.5720000000000001,
1357,1205,115,load,31.858,
1358,1206,115,load,29.68,
1359,1207,115,load,6.862,
1360,1208,115,load,4.2,
1361,1209,115,load,48.224000000000004,
1362,1210,115,load,136.582,
1363,1211,345,generator,0.0,WSI1;WSI10;WSI11;WSI12;WSI13;WSI14;WSI15;WSI2;WSI3;WSI4;WSI5;WSI6;WSI7;WSI8;WSI9;STG2;CTG1
1364,1211,115,load,133.766,
1365,1212,115,load,6.648000000000001,
1366,1213,115,load,2.22,
1367,1214,115,load,5.606,
1368,1215,115,load,69.952,
1369,1216,115,load,26.454,
1370,1217,115,load,10.86,
1371,1218,115,load_and_generator,56.076,WGN1;ST-1
1372,1219,115,load,31.444,
1373,1220,115,load,8.186,
1374,1221,115,load,84.298,
1375,1222,115,load,23.96,
1376,1223,115,load,13.396,
1377,1224,115,load,61.752,
1378,1225,115,load,6.238,
1379,1226,345,generator,0.0,STG-1
1380,1226,115,load,34.544000000000004,
1381,1227,115,load,67.42,
1382,1228,115,load,10.698,
1383,1229,115,load,4.006,
1384,1230,115,load,66.092,
1385,1231,115,load,17.626,
1386,1232,345,generator,0.0,
1387,1232,115,load,136.62800000000001,
1388,1233,115,load,59.324,
1389,1234,115,load,9.576,
1390,1235,115,load,105.982,
1391,1236,115,load,6.882000000000001,
1392,1237,115,load,12.43,
1393,1238,345,generator,0.0,
1394,1238,115,load,108.592,
1395,1239,345,generator,0.0,
1396,1239,115,load,59.016,
1397,1240,115,load,15.558,
1398,1241,115,load,81.83800000000001,
1399,1242,115,load,6.93,
1400,1243,115,load,124.318,
1401,1244,115,load,54.898,
1402,1245,115,load,119.266,
1403,1246,345,generator,0.0,
1404,1246,115,load,134.248,
1405,1247,115,load,73.69200000000001,
1406,1248,115,load,14.962,
1407,1249,115,load,0.352,
1408,1250,345,generator,0.0,
1409,1250,115,load,93.01,
1410,1251,345,generator,0.0,STG10;STG11;STG12;STG13;STG14;STG15;STG3;STG4;STG9;STG5;STG6;STG7;STG8;56;43;44;31;32;33;34;CTG3;ST1;GEN6;GEN7;GEN6;GEN7;CHP1;ST;CTG3;CTG3;CTG4;CTG3;CTG4;CTG3;CTG4;CTG6;CTG3;CTG4;SJ-1;SJ-2;83;84;73;74;81;82;ST34;MG202;GT01;RAVC1;RAVC2;RAVC3;RAVC4;RAVC5;RAVC6;RAVC7;RAVC8;GT38;GT45;GT41;GT42;GT43;GT44;CTG3;42;41;41;42;GEN4;SWNY;P1;BCGT4;BCGT5;BCGT6;BCGT2;BCGT3;CTG-9;CTG10;TR2;TR3;H8S;MUN1;MUN2;MUN3;MUN4;IPS1;IPS2;IPS3;IPS4;IPS5;IPS6;IPS7;IPS8;ALVIN;MANGO;H0283;H0281;H0282;GT1A;ST1A;WT1;SMTBC;H2923;H2921;H2922;ANGLE;BRAZ;BESS;TX23;FJSOL;CT1PV;1215;BRZ01;LBSOL;ST1;TR1;CTG-5;CTG-6;CTG-5;CTG-6;CTG-5;CTG-6;CTG-5;CTG-6;CTG-5;CTG-6;CTG-7;CTG-8;CTG-7;CTG-8;CTG-7;CTG-8;SW1;SW2;H0631;H0632;H0633;H0634;SW9;SW1;SW10;SW11;SW12;SW13;SW14;SW15;SW2;SW3;SW4;SW5;SW6;SW7;SW8;H7603;H7601;H7602;H1103;H1101;H1102;GE11;GEN6;MK11;MK12;MK13;MK14;MK15;MK2;MK3;MK4;MK9;MK1;MK10;MK5;MK6;MK7;MK8;GEN4;PRAX3;PRAX1;PRAX2;G-61;G-63;G-65;G-67;65GTG;G84;G83;G81;G82
1411,1251,115,load,0.0,
1412,1252,345,generator,0.0,ST3;EP3;EP;EP2;CT2;ST1;CT4;ST1;3N80;2N80;N802;N803;N804;3ST1;ST3;HC1;HC2;H0483;H0481;H0482;TG22;TG32;TG34;ETG;TG33;TG23;TG24;TG43;TG41;TG42;GEN4;GEN5;GEN4;GEN5;GEN4;GEN5;GEN4;GEN5;GEN 5;GEN4;GN42;GN43;GN31;GN32;GN33;GN34;GN44;GN35;GN41;GCG1;GCG2;UN1;UN2;GT1B;BESS;CT4;TG;CT2;CT2;CT3;CT2;CT3;CT2;CT3;CT2;CT3;ST3;ST4;CT3;CT4
1413,1252,115,load,0.0,
1414,1253,345,generator,0.0,SEALY;UNIT5;UNIT6;STG9;CT7;CT8;ST1;ST2;CT2A;CT2B;CT1A;CT1B;ST1;ST2;ST1;ST2;ST1;ST2;CT4A;CT4B;ST1;ST2;CT2A;CT2B;CT1A;CT1B;ST2;ST1;FBS;CSBS1;AKS01;GS1;GS1;GS10;BO3;ST1;ST2;TBG1
1415,1253,115,load,0.0,
1416,1254,345,generator,0.0,SUNS;PTSDK;TXWHT;FILES;STK4;STK5;STK6;STK2;STK3;H0553;H0551;H0552;VH700;VH600;VH750;BEK1;BEK2;BEK3;BEK4;ENG3;ENG1;ENG2;BTKEL;PSGAH;D1;D2;D1;D2;ST1;LILY;LILYB;ST2;U1;U2;U1;U2;U4;U5;GT-2;STG4;D5;D3;D4;GTG1;GTG2;GTG3;GTG1;GTG2
1417,1254,115,load,0.0,
1418,1255,345,generator,0.0,SD;CW;TAH;001;MSCRK;LSPV1;IVORY;SP1;IPJNO;JUNO1;RO1;LWG1;LWG2;CT6;PYRBT;INABT;TSN1;AM-TX;FLUV1;GCWF;DERM;COY;SCW;TX13;CT02;STG
1419,1255,115,load,0.0,
1420,1256,345,generator,0.0,GTG01;STG02;TX11;CT4;CT5;CT4;CT5;CTG3;U4;ROSEB;ST1;U6;OG1;OG2
1421,1256,115,load,0.0,
1422,1257,345,generator,0.0,WT1;HTX;ST;CTA;CTB;SH6;SH7;SH1;SH2;SH3;SH4;0003;0001;0002;FIBE1;WT1;NF;5CT1;CT2;WTG;HW001;LIMEW
1423,1257,115,load,0.0,
1424,1258,345,generator,0.0,SF1;OCIA7;ASKYS;HWFG1;HCWF;WSPWF;WINER;KC1;KC2;ASKYB;ASWBE;WYOUN;SHAN1;WND2;OLNEY;GTC;GTA;GTB
1425,1258,115,load,0.0,
1426,1259,345,generator,0.0,3TBG1;TBG6;TBG4;TBG5;3TBG2;TBG2;TBG3;PC1;PC2;G2101;G2201;VP-1;VP-2;VP2-1;VP2-2;H0921;H0922;H0923;H0924;LOOP;CTZH7;CTZH1;CTZH2;CTZH3;CTZH4;CTZH5;CTZH6;VWWTP;VC-1;VC-2;WT1;BLKJK;TG3;TX2;GEN5;GE10;IGT;WT1;EEA;WT1;WT
1427,1259,115,load,0.0,
1428,1260,345,generator,0.0,BSII;BS3;WTW;EWF;LOC;WTGS;GPI;GPII;GTWND;FOARD;CAMPO;ESCA
1429,1260,115,load,0.0,
1430,1261,345,generator,0.0,WT1;SMTMB;MAD01;IGN01;MV1;MVII;ERAYM;SMTNM;GENE;GENA;GENB;GENC;GEND;SMTSR;SR5;SR6;SR7;SR8;SR9;SR1;SR10;SR11;SR12;SR13;SR14;SR15;SR2;SR3;SR4;WRAYM;SMTEL;RR9;RR1;RR10;RR11;RR12;RR13;RR14;RR15;RR2;RR3;RR4;RR5;RR6;RR7;RR8;SMTAL;H0383;H0381;H0382;NEB1;VAN1;SMTH2;EPC11;EPC12;EPC13;EPC14;EPC15;EPC2;EPC3;EPC4;EPC9;EPC1;EPC10;EPC5;EPC6;EPC7;EPC8;VQ9;VQ1;VQ10;VQ11;VQ12;VQ13;VQ14;VQ15;VQ2;VQ3;VQ4;VQ5;VQ6;VQ7;VQ8;LMAJ;CAM1;PW;LC;SRWI;SMTLF;VC9;VC1;VC10;VC5;VC6;VC7;VC8;VC11;VC12;VC13;VC14;VC15;VC2;VC3;VC4
1431,1261,115,load,0.0,
1432,1262,345,generator,0.0,RAN;WM001;WSHAM;WAPPA;HILO;HILO2;EXIS;NWP2;01;01
1433,1262,115,load,0.0,
1434,1263,345,generator,0.0,GT-2;ST-4;OBR1B;OBR1A;PHOEB;GE;VESTA;BATT;GS9;GS5;GS6;GS7;GS8;GS11;GS12;GS13;GS14;GS15;GS2;GS3;GS4;WTGS1;PROSP;PROSP;2WPSO;2WPBA;FRA9;FRA1;FRA10;FRA11;FRA12;FRA13;FRA14;FRA15;FRA2;FRA3;FRA4;FRA5;FRA6;FRA7;FRA8;BAK9;BAK1;BAK10;BAK11;BAK12;BAK13;BAK14;BAK15;BAK2;BAK3;BAK4;BAK5;BAK6;BAK7;BAK8;TWD5;TWD6;TWD7;TWD8;TWD9;TWD1;TWD10;TWD11;TWD12;TWD13;TWD14;TWD15;TWD2;TWD3;TWD4
1435,1263,115,load,0.0,
1436,1264,345,generator,0.0,GE-P4;GE-P2;GE-P3;HALE1;EXIS;RT661;GRVWI;GVII;BFW;SPII;WEC;CPWF;OSWF
1437,1264,115,load,0.0,
1438,1265,345,generator,0.0,WIND;OWF;BRKAT;LCW1;AVTOR;WTGS;STRAE
1439,1265,115,load,0.0,
1440,1266,345,generator,0.0,BMP;WTG1;SW3;MESQ;SW4;SW5;MNW
1441,1266,115,load,0.0,
1442,1267,345,generator,0.0,BKTH1;RODR1;RODR2;CRN1;CGAP;UCTX;GREA1;PV2;OCIA6;PEARL
1443,1267,115,load,0.0,
1444,1268,345,generator,0.0,1A;20A;1C;1A;1B;23001;RCT3;RCT1;RCT2;GEN5;UNT2;SJC1;SJC2
1445,1268,115,load,0.0,
1446,1269,345,generator,0.0,GE1.7;JDW6;JDW4;GR01
1447,1269,115,load,0.0,
1448,1270,115,generator,0.0,WT1;MVRCK;STG;CT-1;CT-2;BC;JUNCT
1449,1271,345,generator,0.0,ST;CGT5;STG6
1450,1271,115,load,0.0,
1451,1272,345,generator,0.0,CVS;GSM01;GS2SF;HSF01;RMBLR;BBS2
1452,1272,115,load,0.0,
1453,1273,345,generator,0.0,BA;BA;BA;FLRV1;BA;BAT1;UPT1;TRBT1;BA;FAULK;TOYAH;CDRVL;CYTSP;SDLBK;TX7;HOEFS;SWOO1;LNSTR;RTLSK;GOMEZ;BA;TX8;RODE1
1454,1273,115,load,0.0,
1455,1274,345,generator,0.0,BC;KW1;CGWIN;FTWI;WTG1
1456,1274,115,load,0.0,
1457,1275,115,generator,0.0,671;14;15;655;656;657;658;666;667;16;17;2723;654;WCCWF;BTCOO;NBSLR;NBSTG;DEC3;DEC4;DEC5;DEC6;DEC7;DEC8;DEC9;DEC12;DEC2
1458,1276,345,generator,0.0,6A;ELK1;E13;E14;E15;E16;E17;E18;E01;E02;E03;E04;E05;E06;E07;E08;E09;E10;E11;E12;ELK2;ELK3
1459,1276,115,load,0.0,
1460,1277,345,generator,0.0,ST3;ST6;GTG3;BLUEJ;STG;GEN4
1461,1277,115,load,0.0,
1462,1278,345,generator,0.0,RELOJ;GEWTG;WJ21
1463,1278,115,load,0.0,
1464,1279,345,generator,0.0,MIDWY;PAT1;CHA1
1465,1279,115,load,0.0,
1466,1280,345,generator,0.0,5CA1;5CT2;GT-4;GT-2;GT-3
1467,1280,115,load,0.0,
1468,1281,115,generator,0.0,GT1A;STG;GT1B;STG
1469,1282,345,generator,0.0,JRWND;PWR;CBRKS
1470,1282,115,load,0.0,
1471,1283,345,generator,0.0,BTCON;TXIM1;EIFEL
1472,1283,115,load,0.0,
1473,1284,345,generator,0.0,WOTP1;TAYG2;BRLA;ROSEK
1474,1284,115,load,0.0,
1475,1285,115,generator,0.0,STG;ENG09;ENG10;ENG11;ENG12;ENG01;ENG02;ENG03;ENG04;ENG05;ENG06;ENG07;ENG08
1476,1286,345,generator,0.0,WTG;MES;WT
1477,1286,115,load,0.0,
1478,1287,345,generator,0.0,IPTTN;IPAGN
1479,1287,115,load,0.0,
1480,1288,345,generator,0.0,OCIA5;ELARA;HRZNS
1481,1288,115,load,0.0,
1482,1289,345,generator,0.0,620;621;622;GN410;GT-3;ST-5
1483,1289,115,load,0.0,
1484,1290,115,generator,0.0,FWSOL
1485,1291,345,generator,0.0,IPRAD
1486,1291,115,load,0.0,
1487,1292,345,generator,0.0,HEL
1488,1292,115,load,0.0,
1489,1293,115,generator,0.0,UNT1;UNT2B
1490,1294,115,generator,0.0,77777
1491,1295,115,generator,0.0,785;H0951;H0952;H0953;H0954;CATER;HOLCO
1492,1296,115,generator,0.0,20;KOV4A
1493,1297,345,generator,0.0,SPUT
1494,1297,115,load,0.0,
