a_id,b_id,a_name,b_name,a_lat,a_lon,b_lat,b_lon,voltage_tier,is_bridge,bridge_pop_cut,eb_unweighted,eb_popweighted,sced_binding
828,823,Tombstone Substation,Century Plant Substation,31.00241,-102.67906,30.60725,-102.58144,EDGES_MID_LO,0,0,955.0333333333342,6314397728.878925,0
1800,5371,Reagan Street Substation,,32.80376,-96.81918,32.80566,-96.82892,EDGES_MID_LO,0,0,8080.953951637286,6285239395.005211,0
5139,5140,,,32.06137,-102.14084,32.05202,-102.1799,EDGES_MID_LO,0,0,5163.353412273986,6165668315.152265,0
5138,5139,,,32.06364,-102.139,32.06137,-102.14084,EDGES_MID_LO,0,0,2784.5540616246485,6157297482.988484,0
912,5065,Midessa South Substation,,31.85812,-102.21605,31.8624,-102.22056,EDGES_HIGH,0,0,1721.370295390885,5983862349.804915,0
114,5190,Biomass Substation,,31.36924,-94.73903,31.37258,-94.74499,EDGES_MID_LO,0,0,76.5,5836973565.096409,0
4792,622,,Round Top Substation,30.10398,-96.73705,30.07784,-96.71073,EDGES_MID_LO,0,0,1058.1551612331232,5834963025.1888275,0
565,566,South McAllen Substation,West McAllen Substation,26.1607,-98.25168,26.2014,-98.25491,EDGES_MID_LO,0,0,80.5,5690413209.894443,0
4979,4980,,,30.16037,-97.65716,30.16068,-97.66012,EDGES_MID_LO,0,0,1871.8450396825392,5622917916.171725,0
5361,3237,,,33.01523,-96.7163,33.00162,-96.72221,EDGES_MID_LO,0,0,3865.680158658374,5489964206.249448,0
4130,4159,,,33.02189,-96.7158,33.03625,-96.7101,EDGES_MID_LO,0,0,9334.43186276283,5489964206.249448,0
2488,4159,Allen Switching Station,,33.06025,-96.69999,33.03625,-96.7101,EDGES_MID_LO,0,0,13331.3865080083,5489964206.249448,0
5361,4130,,,33.01523,-96.7163,33.02189,-96.7158,EDGES_MID_LO,0,0,5661.75697098794,5489964206.249448,0
3930,4270,,,32.19881,-102.22685,32.17945,-102.19118,EDGES_MID_LO,0,0,2824.9170579203997,5470233303.9508,0
5153,3163,,,32.14926,-102.16657,32.14464,-102.16314,EDGES_MID_LO,0,0,12174.07374931127,5470233303.9508,0
3164,4270,,,32.1765,-102.18057,32.17945,-102.19118,EDGES_MID_LO,0,0,4165.473749311713,5470233303.9508,0
3163,1422,,Oxy South Curtis Ranch Substation,32.14464,-102.16314,32.12978,-102.15966,EDGES_MID_LO,0,0,16346.954701691971,5470233303.9508,0
5153,3164,,,32.14926,-102.16657,32.1765,-102.18057,EDGES_MID_LO,0,0,8085.640415978647,5470233303.9508,0
4588,2949,,,32.65807,-97.40288,32.62977,-97.41681,EDGES_MID_LO,0,0,4445.454577782298,5387348052.8616085,0
2563,2949,Rocky Creek Substation,,32.59575,-97.43979,32.62977,-97.41681,EDGES_MID_LO,0,0,8454.611598539248,5387348052.8616085,0
4626,2390,,Oxy Petro Substation,27.83154,-97.61118,27.81335,-97.5873,EDGES_MID_LO,0,0,184.43333333333334,5360098986.628803,0
572,573,Bates Substation,Palmview Substation,26.22096,-98.3967,26.23515,-98.36649,EDGES_MID_LO,0,0,128.3333333333333,5254999006.498828,0
2979,1453,,Brown Substation,32.49956,-101.67546,32.45476,-101.74558,EDGES_MID_LO,0,0,1230.8444444444435,5247363470.420757,0
2467,3263,Tyler Substation,,32.27979,-95.34629,32.24628,-95.59421,EDGES_MID_LO,0,0,8156.825915313141,5139352716.566799,0
3260,3261,,,32.05055,-95.40282,32.1035,-95.52439,EDGES_MID_LO,0,0,9309.810292923805,5139352716.566799,0
3261,3262,,,32.1035,-95.52439,32.173,-95.65093,EDGES_MID_LO,0,0,6213.7759494887305,5139352716.566799,0
3262,3263,,,32.173,-95.65093,32.24628,-95.59421,EDGES_MID_LO,0,0,3879.4854732988165,5139352716.566799,0
5042,2476,,Moss Substation,31.81765,-102.49661,31.81281,-102.4955,EDGES_MID_LO,0,0,1145.6992063492055,4960709817.115388,0
2554,5495,Potter County Interchange,,35.31048,-101.92327,35.36725,-102.04597,EDGES_HIGH,0,0,369.5,4952424284.199756,0
4528,5378,,,32.90073,-96.3814,32.92962,-96.35111,EDGES_MID_LO,0,0,1930.0809884559887,4874267285.922407,0
556,4623,Sioux Substation,,26.20809,-98.05769,26.22031,-98.13907,EDGES_MID_LO,0,0,68.5,4819584803.103211,0
2986,4198,,,31.92322,-102.17896,31.90737,-102.20461,EDGES_MID_LO,0,0,3179.650454121046,4793257022.262274,0
912,4198,Midessa South Substation,,31.85812,-102.21605,31.90737,-102.20461,EDGES_MID_LO,0,0,7203.567914438498,4793257022.262274,0
2986,1443,,Midessa Substation,31.92322,-102.17896,31.96703,-102.17523,EDGES_MID_LO,0,0,2926.006009676594,4793257022.262274,0
4244,5156,,,32.77417,-101.00448,32.87409,-101.09744,EDGES_MID_LO,0,0,2318.75,4568644745.062827,0
1202,4244,Sun Switching Station,,32.74868,-100.96162,32.77417,-101.00448,EDGES_MID_LO,0,0,6516.75,4568644745.062827,0
515,525,Laredo Road Substation,Olmito Substation,25.941,-97.53286,26.00148,-97.5199,EDGES_MID_LO,0,0,72.83333333333333,4466749155.524001,0
1417,1413,Big Spring West Substation,Stanton East Substation,32.24333,-101.50091,32.15857,-101.7579,EDGES_MID_LO,0,0,888.1826219039011,4447254255.515284,0
526,527,Highway 511 Substation,Coffee Port Substation,25.93759,-97.40808,25.93804,-97.42627,EDGES_MID_LO,0,0,61.58333333333333,4369156316.8318815,0
565,567,South McAllen Substation,Hidalgo Substation,26.1607,-98.25168,26.11169,-98.25558,EDGES_MID_LO,0,0,53.666666666666664,4294084902.453327,0
548,543,Southeast Edinburg Substation,Pharr Substation,26.28794,-98.14507,26.2655,-98.14804,EDGES_MID_LO,0,0,78.08333333333333,4106406366.5069427,0
5484,3127,,,32.75012,-96.79395,32.74393,-96.80264,EDGES_MID_LO,0,0,1480.5148998713576,4104646135.5136056,0
258,5149,Einstein Substation,,31.76947,-101.52076,31.77235,-101.51494,EDGES_MID_LO,0,0,1026.1380952380946,4064207469.184911,0
4865,4866,,,29.7174,-95.57277,29.71791,-95.57292,EDGES_MID_LO,0,0,697.9545454545455,3908815705.719905,0
508,4655,Price Road Substation,,25.93456,-97.47967,25.93476,-97.48613,EDGES_MID_LO,0,0,2176.75,3873684981.9334216,0
5276,5277,,,33.05835,-96.77658,33.0607,-96.77323,EDGES_HIGH,0,0,3846.4908864039157,3848105752.0440054,0
4825,4826,,,29.52741,-95.12216,29.55629,-95.15067,EDGES_MID_LO,0,0,1764.3958119036224,3823841451.2477293,0
832,834,Airport Substation,Fort Stockton Plant Substation,30.90304,-102.91933,30.92737,-102.95527,EDGES_MID_LO,0,0,552.5749999999999,3775218731.794943,0
1977,1974,Clemons Switching Station,Sweeny Substation,29.05692,-95.58549,29.0555,-95.68715,EDGES_MID_LO,0,0,16.833333333333332,3568918687.8312173,0
2299,2301,Wooldridge Substation,Airline Substation,27.68184,-97.35246,27.69551,-97.3739,EDGES_MID_LO,0,0,135.26666666666665,3567393611.2689176,0
4132,5463,,,32.18494,-96.01505,32.16904,-96.10056,EDGES_MID_LO,0,0,795.0951326451323,3554114445.567461,0
4828,2750,,Webster Distribution Substation,29.53454,-95.1122,29.53888,-95.10748,EDGES_MID_LO,0,0,612.7916666666671,3483944433.359042,0
4825,4828,,,29.52741,-95.12216,29.53454,-95.1122,EDGES_MID_LO,0,0,1448.8322371702643,3483944433.359042,0
5116,5157,,,32.88031,-99.64979,32.98769,-99.60302,EDGES_HIGH,0,0,2845.905809827526,3356991976.943197,0
540,2383,La Palma 69 kV Substation,La Palma 345 kV Substation,26.14225,-97.64192,26.14662,-97.64295,EDGES_MID_LO,0,0,44.66666666666667,3303142232.656406,0
512,513,Fort Brown Substation,Sixth Street Substation,25.89923,-97.46819,25.90977,-97.49756,EDGES_MID_LO,0,0,57.583333333333336,3100449413.834309,0
2083,2055,West Galveston Substation,Moody Substation,29.29621,-94.82718,29.26063,-94.85324,EDGES_MID_LO,0,0,10.0,3059073160.9981866,0
3614,2319,,Dupont Switching Station,27.90369,-97.25864,27.90009,-97.24696,EDGES_MID_LO,0,0,114.55,3055406565.2071743,0
5280,2,,Johnson Switching Station,32.40202,-97.48049,32.39461,-97.48555,EDGES_HIGH,0,0,4211.223944622798,3001522486.594324,0
1192,5117,Sacroc Substation,,32.74232,-100.98574,32.67167,-100.95993,EDGES_MID_LO,0,0,3548.673807534536,2892856098.8280835,0
256,1466,Pronghorn Substation,Salt Flat Road Substation,31.81762,-101.97335,31.71884,-101.94074,EDGES_MID_LO,0,0,294.1333333333333,2860493558.0653443,0
4904,2166,,Ed Bluestein Substation,30.26418,-97.66023,30.27055,-97.66213,EDGES_MID_LO,0,0,32.333333333333336,2786926157.404482,0
2240,2834,Signal Mountain Wind Substation,Chalk Substation,32.20721,-101.38804,32.11125,-101.27646,EDGES_MID_LO,0,0,508.58179696120857,2730930017.1848383,0
1196,5117,Snyder Substation,,32.70402,-100.90259,32.67167,-100.95993,EDGES_MID_LO,0,0,417.57742366077434,2681705506.8804336,0
3474,1398,,Exxon Fullerton Substation,32.42167,-102.79299,32.4229,-102.79751,EDGES_MID_LO,0,0,5160.990925270979,2602649459.131759,0
3426,2901,,,33.23477,-95.25803,33.22523,-95.31297,EDGES_HIGH,0,0,12133.256019895558,2451918013.434888,0
2891,2901,,,33.22749,-95.3551,33.22523,-95.31297,EDGES_HIGH,0,0,15175.077375472767,2451918013.434888,0
3033,2891,,,33.20689,-96.00182,33.22749,-95.3551,EDGES_MID_LO,0,0,38994.9986969614,2451918013.434888,0
3033,2522,,Farmersville Substation,33.20689,-96.00182,33.19086,-96.33773,EDGES_HIGH,0,0,100717.21966125412,2451918013.434888,0
4073,3426,,,33.10251,-95.05161,33.23477,-95.25803,EDGES_HIGH,0,0,27596.85595786146,2451918013.434888,0
2235,4653,Weil Tract Substation,,27.79678,-97.48559,27.8019,-97.48915,EDGES_MID_LO,0,0,2209.232142857143,2348126596.8835053,0
1137,4653,Champlin - Citgo West Substation,,27.80984,-97.49668,27.8019,-97.48915,EDGES_MID_LO,0,0,2166.5654761904766,2348126596.8835053,0
1488,5182,Parker Substation,,32.80837,-97.67616,32.82245,-97.70246,EDGES_MID_LO,0,0,16330.328698301564,2308863451.226403,0
5182,5183,,,32.82245,-97.70246,32.88206,-97.66797,EDGES_MID_LO,0,0,5397.985583438794,2308863451.226403,0
1421,902,Polecat Creek Substation,Garden City Substation,31.99482,-101.48227,31.81306,-101.52616,EDGES_MID_LO,0,0,753.1326118326097,2182715091.594034,0
5157,1535,,Clear Crossing Substation,32.98769,-99.60302,33.00099,-99.60517,EDGES_HIGH,0,0,2745.670406218759,2169590805.7624216,0
5482,5484,,,32.75216,-96.79262,32.75012,-96.79395,EDGES_MID_LO,0,0,1472.7092167309677,2052323067.7568028,0
3214,3206,,,32.92057,-97.86071,32.88792,-97.70568,EDGES_MID_LO,0,0,12849.057079541348,2052323067.7568028,0
5184,3206,,,32.88165,-97.66649,32.88792,-97.70568,EDGES_MID_LO,0,0,3862.5201985579506,2052323067.7568028,0
5483,5484,,,32.75229,-96.79146,32.75012,-96.79395,EDGES_MID_LO,0,0,1472.7092167309677,2052323067.7568028,0
3934,3214,,,32.9331,-98.14688,32.92057,-97.86071,EDGES_MID_LO,0,0,23963.77105275805,2052323067.7568028,0
597,213,San Roman Wind Substation,Marconi Substation,26.09306,-97.38657,26.09203,-97.39698,EDGES_MID_LO,0,0,25.166666666666664,2041942471.096689,0
509,4655,Midtown Substation,,25.93855,-97.50562,25.93476,-97.48613,EDGES_MID_LO,0,0,2138.583333333333,1981885339.5938442,0
2075,4446,Exxon Substation,,29.74969,-95.01948,29.75357,-95.01477,EDGES_MID_LO,0,0,6224.916666666664,1926083101.3692284,0
4572,4446,,,29.75902,-95.02206,29.75357,-95.01477,EDGES_MID_LO,0,0,2221.0833333333335,1926083101.3692284,0
2106,4063,Cedar Bayou Substation,,29.75798,-94.95007,29.76014,-95.00561,EDGES_MID_LO,0,0,10721.75,1926083101.3692284,0
4572,4021,,,29.75902,-95.02206,29.7679,-95.01184,EDGES_MID_LO,0,0,2379.7500000000005,1926083101.3692284,0
4021,4063,,,29.7679,-95.01184,29.76014,-95.00561,EDGES_MID_LO,0,0,6537.083333333333,1926083101.3692284,0
507,4655,FM 802 Substation,,25.95088,-97.49212,25.93476,-97.48613,EDGES_MID_LO,0,0,23.5,1891799642.339579,0
2146,4754,Fort Sam Substation,,29.4553,-98.43794,29.45201,-98.43267,EDGES_MID_LO,0,0,25.566666666666663,1844866611.2395856,0
1395,5060,Arena Substation,,32.22364,-102.67754,32.26135,-102.63523,EDGES_MID_LO,0,0,5054.537844145745,1769170396.8883674,0
2981,902,,Garden City Substation,31.82871,-101.5851,31.81306,-101.52616,EDGES_MID_LO,0,0,11885.51103896107,1765844031.7425218,0
2982,2983,,,31.8679,-101.74223,31.85747,-101.78105,EDGES_MID_LO,0,0,4378.988961038959,1765844031.7425218,0
900,2983,Tex Harvey Substation,,31.85346,-101.79135,31.85747,-101.78105,EDGES_MID_LO,0,0,1066.6556277056268,1765844031.7425218,0
2981,2982,,,31.82871,-101.5851,31.8679,-101.74223,EDGES_MID_LO,0,0,7898.322294372311,1765844031.7425218,0
1441,2473,Midland County Northwest Substation,Gardendale Substation,32.03748,-102.24662,32.03602,-102.25153,EDGES_HIGH,0,0,528.4285714285714,1757874754.3940446,0
5060,5037,,,32.26135,-102.63523,32.26343,-102.63306,EDGES_MID_LO,0,0,1397.8664155743172,1735687068.2332428,0
1365,5062,Monahans Substation,,31.59425,-102.89962,31.61721,-102.90762,EDGES_MID_LO,0,0,1931.912629187759,1686476618.6384785,0
4979,4973,,,30.16037,-97.65716,30.16191,-97.65724,EDGES_MID_LO,0,0,1748.405411255411,1589725484.1532595,0
4506,5215,,,32.75769,-97.03393,32.78595,-97.02925,EDGES_HIGH,0,0,33706.92947505672,1539242300.8176022,0
4604,5215,,,32.81504,-97.025,32.78595,-97.02925,EDGES_HIGH,0,0,25444.119578632643,1539242300.8176022,0
4504,4506,,,32.74435,-97.03501,32.75769,-97.03393,EDGES_MID_LO,0,0,36862.98503061218,1539242300.8176022,0
4504,3126,,,32.74435,-97.03501,32.72427,-97.03161,EDGES_MID_LO,0,0,40308.82855930479,1539242300.8176022,0
5178,3414,,,32.01155,-102.04061,32.00336,-102.03192,EDGES_MID_LO,0,0,2473.567805960884,1509359116.580134,0
5178,5151,,,32.01155,-102.04061,32.01168,-102.04234,EDGES_MID_LO,0,0,325.79999999999995,1509359116.580134,0
3414,1462,,South Midland Substation,32.00336,-102.03192,31.95446,-102.01469,EDGES_MID_LO,0,0,15090.567805960882,1509359116.580134,0
3474,1397,,Frankel City Substation,32.42167,-102.79299,32.38151,-102.78195,EDGES_MID_LO,0,0,243.01666666666665,1482692759.7811382,0
2989,5029,,,31.51299,-103.4502,31.50909,-103.44506,EDGES_MID_LO,0,0,2483.1599339853287,1353817222.464135,0
3747,5062,,,31.61752,-102.79222,31.61721,-102.90762,EDGES_MID_LO,0,0,782.5398209893194,1347710369.6737728,0
5090,1374,,Midway Substation,31.81504,-102.85643,31.84163,-102.72706,EDGES_MID_LO,0,0,19334.28380443088,1325381759.265351,0
1372,3710,Vest Substation,,31.76973,-103.03524,31.80034,-102.9255,EDGES_MID_LO,0,0,14993.31619556967,1325381759.265351,0
5089,5090,,,31.81423,-102.86039,31.81504,-102.85643,EDGES_MID_LO,0,0,7524.217137763997,1325381759.265351,0
5089,3710,,,31.81423,-102.86039,31.80034,-102.9255,EDGES_MID_LO,0,0,4245.959994907053,1325381759.265351,0
3450,1615,,Laredo VFT South Yard,27.57912,-99.50732,27.57038,-99.50949,EDGES_MID_LO,0,0,29.5,1306242610.186851,0
5122,3619,,,33.00366,-99.5979,33.00377,-99.60545,EDGES_MID_LO,0,0,1879.4826296678295,1187401171.1807754,0
5122,5157,,,33.00366,-99.5979,32.98769,-99.60302,EDGES_MID_LO,0,0,975.2234337467921,1187401171.1807754,0
5109,1175,,Drumright Switching Station,32.03675,-101.39638,32.06484,-101.40865,EDGES_MID_LO,0,0,2145.182085561499,1156870599.0351207,0
4520,4521,,,32.39758,-97.40823,32.41136,-97.45562,EDGES_MID_LO,0,0,2093.2983236701766,1154431725.6132016,0
3474,5059,,,32.42167,-102.79299,32.44978,-102.66874,EDGES_MID_LO,0,0,1051.574258604314,1153440028.0057456,0
5059,4268,,,32.44978,-102.66874,32.45158,-102.66272,EDGES_MID_LO,0,0,3614.592408062352,1153440028.0057456,0
4268,1391,,Means Substation,32.45158,-102.66272,32.45727,-102.55568,EDGES_MID_LO,0,0,11995.792408062356,1153440028.0057456,0
3192,1975,,Brazoria Substation,29.16809,-95.44634,29.06235,-95.57765,EDGES_MID_LO,0,0,6.0,1019691053.6660621,0
2114,155,Bayou Cogen Substation,Orion Substation,29.62622,-95.04648,29.62874,-95.04513,EDGES_MID_LO,0,0,3.0,1019691053.6660621,0
5197,4549,,,33.62175,-96.3655,33.63372,-96.15893,EDGES_HIGH,0,0,1423.6530341704909,993737013.5180826,0
5257,5197,,,33.61901,-96.37334,33.62175,-96.3655,EDGES_HIGH,0,0,3118.625850243294,993737013.5180826,0
1144,4647,West Oso Substation,,27.76615,-97.45219,27.78771,-97.45327,EDGES_MID_LO,0,0,59.607692307692304,855814123.9155234,0
4618,1644,,Duke Substation,26.33376,-98.17004,26.34124,-98.17383,EDGES_MID_LO,0,0,28.0,840799841.0398122,0
72,73,Lynx Substation,Soaptree Switching Station,31.07176,-102.39358,31.08298,-102.39373,EDGES_MID_LO,0,0,106.45555555555562,776255169.321307,0
4211,1684,,Morris Substation,27.80494,-97.42211,27.78432,-97.40554,EDGES_MID_LO,0,0,3202.4250000000006,690657012.2827026,0
1691,4269,McDonald Road Substation,,32.08627,-101.27585,32.08654,-101.28112,EDGES_MID_LO,0,0,6157.321263050674,689542357.6119895,0
5109,4269,,,32.03675,-101.39638,32.08654,-101.28112,EDGES_MID_LO,0,0,2267.3087089381224,689542357.6119895,0
2576,4997,Parkway Substation,,30.09076,-95.1064,30.11419,-95.16462,EDGES_MID_LO,0,0,3.0,679794035.7773747,0
529,526,Waterport Substation,Highway 511 Substation,25.95329,-97.41255,25.93759,-97.40808,EDGES_MID_LO,0,0,8.5,675642729.4069918,0
1146,4211,Industrial Substation,,27.80803,-97.43132,27.80494,-97.42211,EDGES_MID_LO,0,0,3162.1916666666675,517992759.21202713,0
4640,4639,,,25.93362,-97.52026,25.92692,-97.52033,EDGES_MID_LO,0,0,22.25,495471334.89846075,0
5109,1421,,Polecat Creek Substation,32.03675,-101.39638,31.99482,-101.48227,EDGES_MID_LO,0,0,474.91569900687546,467328241.4231314,0
843,5067,Barstow Northwest Substation,,31.49729,-103.47183,31.5073,-103.46033,EDGES_MID_LO,0,0,86.15143451319926,458044258.9290727,0
842,5067,Cochise Substation,,31.51392,-103.45229,31.5073,-103.46033,EDGES_MID_LO,0,0,1932.199385303045,458044258.9290727,0
4642,4647,,,27.78888,-97.45334,27.78771,-97.45327,EDGES_MID_LO,0,0,21.33333333333334,450428486.27132773,0
1956,4951,Met Center Substation,,30.21116,-97.69326,30.20689,-97.71433,EDGES_MID_LO,0,0,11161.72574177768,412151051.44714165,0
4952,4951,,,30.20689,-97.71557,30.20689,-97.71433,EDGES_MID_LO,0,0,3029.1466171986604,412151051.44714165,0
4952,1954,,Grove Substation,30.20689,-97.71557,30.2165,-97.71113,EDGES_MID_LO,0,0,1182.1959130051814,412151051.44714165,0
4650,4647,,,27.79011,-97.452,27.78771,-97.45327,EDGES_MID_LO,0,0,4200.325641025641,405385637.6441951,0
4264,5031,,,31.58108,-102.9913,31.58924,-102.96456,EDGES_MID_LO,0,0,239.10952380952384,400404805.1675324,0
1384,5031,Wink Substation,,31.76315,-103.14494,31.58924,-102.96456,EDGES_MID_LO,0,0,299.24047619047633,400404805.1675324,0
4825,4827,,,29.52741,-95.12216,29.52803,-95.12109,EDGES_MID_LO,0,0,6518.1351919310455,339897017.8886874,0
56,5062,Wolf Switching Station,,31.60194,-102.9336,31.61721,-102.90762,EDGES_MID_LO,0,0,1930.8237402988902,338766248.96470565,0
842,2989,Cochise Substation,,31.51392,-103.45229,31.51299,-103.4502,EDGES_MID_LO,0,0,174.96363636363634,338460647.15555173,0
5068,2991,,,31.88944,-104.33698,31.93059,-104.32574,EDGES_MID_LO,0,0,5218.229645801942,242754132.74965376,0
3759,2991,,,31.93171,-104.32366,31.93059,-104.32574,EDGES_MID_LO,0,0,6052.191826758235,242754132.74965376,0
2992,5073,,,31.95125,-104.10072,31.95246,-104.10609,EDGES_MID_LO,0,0,11463.901161867849,242754132.74965376,0
5073,3759,,,31.95246,-104.10609,31.93171,-104.32366,EDGES_MID_LO,0,0,7308.90116186757,242754132.74965376,0
5068,68,,Horseshoe Springs Switching Station,31.88944,-104.33698,31.82805,-104.22651,EDGES_MID_LO,0,0,9880.098838132159,242754132.74965376,0
64,2992,Owl Hills Substation,,31.98282,-104.06337,31.95125,-104.10072,EDGES_MID_LO,0,0,15623.901161868367,242754132.74965376,0
4750,4751,,,29.49266,-98.50793,29.49332,-98.50792,EDGES_MID_LO,0,0,751.2504370629373,235514886.54122376,0
4645,4646,,,27.75604,-97.45423,27.74981,-97.44,EDGES_MID_LO,0,0,14.366666666666665,225214243.13566396,0
5112,5117,,,32.66814,-100.90223,32.67167,-100.95993,EDGES_MID_LO,0,0,1275.6151003705043,211150591.9476506,0
5056,5054,,,31.83509,-102.3339,31.82702,-102.33317,EDGES_MID_LO,0,0,1984.13785934094,198109694.5428209,0
5056,1446,,Liquid Air Substation,31.83509,-102.3339,31.83962,-102.33521,EDGES_MID_LO,0,0,66.5,198109694.5428209,0
488,490,Dupont PP1 Substation,Ingleside Cogeneration Switchyard,27.88026,-97.24759,27.88205,-97.24667,EDGES_MID_LO,0,0,2.0,180171394.50853118,0
4210,4211,,,27.80791,-97.42023,27.80494,-97.42211,EDGES_MID_LO,0,0,2125.6166666666663,172664253.07067564,0
4210,1643,,Citgo North Oak Park Substation,27.80791,-97.42023,27.81423,-97.42713,EDGES_MID_LO,0,0,2107.383333333333,172664253.07067564,0
4522,4523,,,32.27754,-95.2576,32.27668,-95.19567,EDGES_MID_LO,0,0,7087.913917455097,138975561.073724,0
2467,4524,Tyler Substation,,32.27979,-95.34629,32.27969,-95.30743,EDGES_HIGH,0,0,21162.49327225092,138975561.073724,0
4523,2926,,,32.27668,-95.19567,32.26466,-95.06091,EDGES_MID_LO,0,0,9499.45622416799,138975561.073724,0
5296,4522,,,32.27979,-95.26265,32.27754,-95.2576,EDGES_HIGH,0,0,2609.5910855484385,138975561.073724,0
5296,4524,,,32.27979,-95.26265,32.27969,-95.30743,EDGES_HIGH,0,0,5173.057752215109,138975561.073724,0
3690,139,,Draw Tap,33.15098,-101.68355,33.18912,-101.66578,EDGES_HIGH,0,0,1031.2630575307046,100449985.96537398,0
912,5160,Midessa South Substation,,31.85812,-102.21605,31.83854,-102.20966,EDGES_MID_LO,0,0,18273.73285266179,47757452.45122896,0
3152,5159,,,31.83336,-102.1914,31.83647,-102.20536,EDGES_MID_LO,0,0,4161.670672081436,39386620.287447795,0
5160,5159,,,31.83854,-102.20966,31.83647,-102.20536,EDGES_MID_LO,0,0,1512.412264426403,39386620.287447795,0
3208,1458,,Sale Ranch Substation,32.24193,-101.90542,32.20773,-101.8998,EDGES_MID_LO,0,0,4192.25,33483328.655124653,0
5060,5036,,,32.26135,-102.63523,32.26113,-102.63382,EDGES_MID_LO,0,0,307.82857142857137,33483328.655124653,0
3208,1454,,Grady Substation,32.24193,-101.90542,32.30724,-101.93219,EDGES_MID_LO,0,0,37.75,33483328.655124653,0
1532,1533,Faraday Substation,Willow Valley Substation,32.64811,-101.396,32.6505,-101.39626,EDGES_HIGH,0,0,2.0,13345686.230379028,0
4199,3151,,,31.85253,-102.30767,31.85672,-102.32366,EDGES_MID_LO,0,0,5951.0892390289455,8370832.163781163,0
5063,3151,,,31.85351,-102.33494,31.85672,-102.32366,EDGES_MID_LO,0,0,2497.136858076563,8370832.163781163,0
5137,5139,,,32.0624,-102.13645,32.06137,-102.14084,EDGES_MID_LO,0,0,2019.0993506493467,8370832.163781163,0
5064,4199,,,31.83723,-102.21125,31.85253,-102.30767,EDGES_MID_LO,0,0,9801.003524743224,8370832.163781163,0
5064,5160,,,31.83723,-102.21125,31.83854,-102.20966,EDGES_MID_LO,0,0,13056.553921568626,8370832.163781163,0
5063,5055,,,31.85351,-102.33494,31.85211,-102.34101,EDGES_MID_LO,0,0,185.1392857142858,8370832.163781163,0
3589,3470,,,31.06717,-101.94375,30.98913,-101.96242,EDGES_HIGH,1,0.0,4226.0,0.0,0
2520,5455,Paris Substation,,33.63918,-95.58059,33.59179,-95.50074,EDGES_MID_LO,0,0,23982.415562161277,0.0,0
4296,4297,,,33.62704,-96.86389,33.62882,-96.89954,EDGES_MID_LO,0,0,13919.418321850368,0.0,0
5440,3857,,,32.23873,-95.60235,32.23603,-95.56329,EDGES_MID_LO,1,0.0,4226.0,0.0,0
2798,4399,Parkdale Substation,,32.77561,-96.72417,32.77416,-96.76546,EDGES_MID_LO,0,0,3171.488144347509,0.0,0
5393,5434,,,32.88386,-97.69454,32.81585,-97.70904,EDGES_MID_LO,0,0,2090.6500418845,0.0,0
4603,5332,,,32.7282,-97.21651,32.73082,-97.22221,EDGES_MID_LO,0,0,3764.8952380952387,0.0,0
5446,5447,,,32.77664,-97.64522,32.77667,-97.6472,EDGES_MID_LO,0,0,9582.327211900865,0.0,0
4560,5325,,,33.13633,-94.96631,33.09194,-94.88186,EDGES_MID_LO,1,0.0,4226.0,0.0,0
3578,3579,,,33.55074,-97.33016,33.46201,-97.29195,EDGES_HIGH,1,0.0,4226.0,0.0,0
5265,5329,,,32.84081,-97.3865,32.8389,-97.38247,EDGES_MID_LO,0,0,3811.2096703296697,0.0,0
3513,5393,,,32.93907,-97.64364,32.88386,-97.69454,EDGES_MID_LO,0,0,1514.1315308852538,0.0,0
3457,3939,,,32.47594,-97.88669,32.60266,-97.8694,EDGES_MID_LO,0,0,7103.570440086234,0.0,0
4531,4382,,,33.02104,-96.52426,33.02287,-96.52554,EDGES_MID_LO,0,0,3946.0006302521006,0.0,0
3616,3617,,,28.12668,-97.78111,28.12543,-97.7794,EDGES_HIGH,1,0.0,4226.0,0.0,0
3011,5150,,,32.09218,-101.8845,32.08873,-101.87846,EDGES_MID_LO,1,0.0,4226.0,0.0,0
5466,4117,,,32.09382,-96.51933,32.0896,-96.5171,EDGES_MID_LO,1,0.0,4226.0,0.0,0
4296,5198,,,33.62704,-96.86389,33.62597,-96.84717,EDGES_MID_LO,0,0,12472.675551068527,0.0,0
4048,2970,,,32.78172,-97.70247,32.89809,-97.82254,EDGES_MID_LO,0,0,8395.674604628068,0.0,0
4330,4327,,,32.40921,-96.59693,32.39946,-96.57937,EDGES_MID_LO,0,0,9544.096122860776,0.0,0
3918,3919,,,33.79046,-98.4848,33.767,-98.40699,EDGES_MID_LO,0,0,4725.656736485761,0.0,0
4672,4726,,,29.7892,-98.01476,29.78874,-98.02052,EDGES_MID_LO,0,0,2864.9051864801286,0.0,0
2520,5275,Paris Substation,,33.63918,-95.58059,33.63568,-95.58407,EDGES_HIGH,0,0,4205.133333333333,0.0,0
3858,124,,Mustang Prairie Substation,31.07347,-95.59585,31.23785,-95.58263,EDGES_MID_LO,1,0.0,4226.0,0.0,0
2965,2966,,,32.59702,-98.09082,32.61853,-98.05541,EDGES_MID_LO,0,0,6053.611817862471,0.0,0
3242,5237,,,32.5589,-96.77061,32.55826,-96.78201,EDGES_HIGH,0,0,89419.13120827475,0.0,0
